Topic,Count,Name,Representation,Representative_Docs
-1,87,-1_risk_management_table_objectives,"['risk', 'management', 'table', 'objectives', 'development', 'level', 'assessment', 'likelihood', 'automation', 'processes']","['table continued table continued \ufeff\x08 principle description as given in iso 31000:2018 clause implications for the development and use of ai human and cultural factors human behaviour and culture significantly influence all aspects of risk management at each level and stage', 'annex informative risk management and ai system life cycle table c.1 shows an example of mapping between the risk management processes and an ai system life cycle as defined in iso/iec 22989:2022', 'table c.1 risk management and ai system life cycle ai risk manage- ment framework clause ai risk management process clause risk management ai system life cycle scope context and criteria risk assessment risk treatment monitoring and review recording and re- porting organizational level activities related to risk management governing body sets directions for ai risk man- agement']"
0,32,0_guidance_31000_roles_references,"['guidance', '31000', 'roles', 'references', 'internal', 'establishing', 'organization', 'exclu', 'consultation', 'structure']","['table consideration when establishing the internal context of an organization generic guidance provided by iso 31000:2018 5.4.1 additional guidance for organizations engaged in ai organizations should consider at least the follow- ing elements of their internal context organizations should additionally consider but not exclu- sively the following elements vision mission and values no specific guidance beyond iso 31000:2018 governance organizational structure roles and accountabilities no specific guidance beyond iso 31000:2018 strategy objectives and policies no specific guidance beyond iso 31000:2018 the organization culture the effect that an ai system can have on the organization culture by shifting and introducing new responsibilities roles and tasks', 'the guidance provided in iso 31000:2018 5.1 applies', '\ufeff\x08 generic guidance provided by iso 31000:2018 5.4.1 additional guidance for organizations engaged in ai organizations should consider at least the following elements of their external context organizations should additionally consider but not exclusively the following elements guidance beyond iso 31000:2018']"
1,21,1_management_guidance_risks_considerations,"['management', 'guidance', 'risks', 'considerations', 'organizations', 'development', 'processes', 'criteria', 'strategic', 'stakeholders']","['in addition to the guidance provided in iso 31000:2018 5.2 the following applies due to the particular importance of trust and accountability related to the development and use of ai top management should consider how policies and statements related to ai risks and risk management are communicated to stakeholders', 'in addition to the guidance provided in iso 31000:2018 6.3.1 for organizations using ai the scope of the ai risk management the context of the ai risk management process and the criteria to evaluate the significance of risk to support decision-making processes should be extended to identify where ai systems are being developed or used in the organization', 'in addition to the guidance provided in iso 31000:2018 6.3.4 table provides additional guidelines on factors to be considered when defining risk criteria \ufeff\x08 table additional guidance when defining risk criteria considerations for defining risk criteria as provid- ed in iso 31000:2018 6.3.4 additional considerations in the context of the development and use of ai systems the nature and type of uncertainties that can affect outcomes and objectives both tangible and intangible organizations should take reasonable steps to understand uncertainty in all parts of the ai system including the utilized data software mathematical models physical extension and human-in-the-loop aspects of the system such as any related human activity during data collection and labelling']"
2,19,2_resources_complexity_interconnections_dependencies,"['resources', 'complexity', 'interconnections', 'dependencies', 'interdependencies', 'network', 'environments', 'technologies', 'increasingly', 'latency']","['when an ai system requires remote processing and storage network errors bandwidth restrictions and increased latency due to the limited and shared nature of network resources', 'certain ai technologies like ml are specifically suited to handle complex environments and are therefore often used for systems used for complex environments like automated driving', 'the use of ai systems can result in changes to the number of human resources needed to realize certain capability or in variation of the type of resources needed for instance deskilling or loss of expertise where human decision-making is increasingly supported by ai systems']"
3,17,3_stakeholders_stakeholder_perceptions_expectations,"['stakeholders', 'stakeholder', 'perceptions', 'expectations', 'failure', 'needs', 'capabilities', 'values', 'development', 'assess']","['stakeholder needs and expectations can be satisfied by specific ai systems', 'external stakeholders relationships perceptions values needs and expectations stakeholder perceptions which can be affected by issues such as lack of transparency also referred to as opaqueness of ai systems or biased ai systems', 'relationships with internal stakeholders taking into account their perceptions and values stakeholder perception which can be affected by issues such as lack of transparency of ai systems or biased ai systems']"
4,16,4_data_privacy_protecting_information,"['data', 'privacy', 'protecting', 'information', 'access', 'operations', 'misuse', 'disclosures', 'discrimination', 'freedoms']","['stakeholders can help in the identification of risks regarding the data collection the processing operations the source and type of data and the use of the data for particular situations or where the data subjects can be outliers', 'for ai systems protecting privacy includes protecting the data used for building and operating the ai system ensuring that the ai system can not be used to give unwarranted access to its data and protecting access to models personalized for an individual or that can be used to infer information or characteristics of similar individuals', 'note data protection impact assessment see iso/iec 29134:2017 often referred to as privacy impact assessment is useful tool for managing the risks related to the use of personal data during the collection of data training of an ai system and use of an ai system']"
5,16,5_accountability_reports_stakeholders_entity,"['accountability', 'reports', 'stakeholders', 'entity', 'applications', 'regulators', 'cases', 'standards', 'investigations', 'leverage']","['care should be taken to consider list of stakeholders including but not limited to the organization itself customers partners and third parties suppliers end users regulators civil organizations individuals affected communities societies', 'a.2 accountability accountability refers both to characteristic of organizations and to system property organizational accountability means that an organization takes responsibility for its decisions and actions by explaining them and being answerable for them to the governing body to legal authorities and more broadly to stakeholders', 'events can be identified through one or more of the following methods and sources published standards \ufeff\x08 published technical specifications published technical reports published scientific papers market data on similar systems or applications already in use reports of incidents on similar systems or applications already in use field trials usability studies the results of appropriate investigations stakeholder reports interviews with and reports from internal or external experts simulations']"
6,15,6_management_framework_risk_clause,"['management', 'framework', 'risk', 'clause', 'processes', 'activities', 'assist', 'assessing', 'information', 'organizational']","['additional guidance for the risk management principles framework and processes an organization can implement is provided by this document', 'clause framework the purpose of the risk management framework is to assist the organization in integrating risk management into significant activities and functions', 'framework 5.1 general the purpose of the risk management framework is to assist the organization in integrating risk management into significant activities and functions']"
7,15,7_consequences_societies_repair_reputation,"['consequences', 'societies', 'repair', 'reputation', 'responsibility', 'organizations', 'environmental', 'recruitment', 'litigations', 'incident']","['note consequences to individuals and societies usually can also lead to consequences to the organization', 'consequences to organizations can include but are not limited to investigation and repair time work time gained and lost opportunities gained or lost threats to health or safety of individuals financial costs of specific skills to repair the damage employee recruitment satisfaction and retention image reputation and goodwill penalties and fines customer litigations', 'the organization can consider both when assessing the consequences to the organization to individuals and to societies']"
8,14,8_ml_robustness_trained_behaviour,"['ml', 'robustness', 'trained', 'behaviour', 'safety', 'models', 'data', 'inspection', 'nonlinear', 'vehicles']","['an ml model can have behaviour that is difficult to understand by inspection of the model or the algorithm used to train it especially in the case of deep learning', 'the behaviour of ml systems is critically dependent not just on the algorithms in use but also on the data on which the ml models are trained', 'in the context of ai and in particular with regard to ai systems based on ml approaches several new issues such as data poisoning adversarial attacks and model stealing as described in iso/iec tr 24028:2020 should be considered beyond classical information and system security concerns']"
