Topic,Count,Name,Representation,Representative_Docs
-1,110,-1_anne_driven_approaches_knowledge,"['anne', 'driven', 'approaches', 'knowledge', 'learning', 'computational', 'logistic', 'planning', 'optimization', 'engineering']","['common optimization algorithms include gradient descent method early stopping batch gradient descent stochastic gradient descent mini- batch gradient descent gradient descent methods utilizing the coefficient of momentum root mean square propagation and adaptive moment optimization', 'figure ai computational approaches 7.2 knowledge-driven approaches knowledge-driven approaches mimic the functions of human intelligence from symbols and logic rules', 'typical data-driven computational approaches include machine learning which can be decomposed as linear or logistic regression probabilistic graphical model decision tree neural networks and other approaches']"
0,43,0_layer_input_cnns_convolution,"['layer', 'input', 'cnns', 'convolution', 'networks', 'cnn', 'neuron', 'ffnn', 'features', 'signals']","['cnns include an input layer and combination of convolution layers activation layers pooling layer fully connected layer and normalization layers', 'key input layer hidden layer output layer figure example of an ffnn structure 8.4.8.2 main characteristics ffnns have strong fitting ability and can approximate common continuous nonlinear functions which can be used for complex feature transformation or approximation of complex conditional distribution', 'the layers between input layer and output layer are hidden layers']"
1,33,1_genetic_genomes_selection_crossover,"['genetic', 'genomes', 'selection', 'crossover', 'mutation', 'metaheuristics', 'breeding', 'algorithm', 'swarm', 'evolutionary']","['the child genome comprises the first part of one parent genome before the cut point and the second part of the other parent genome after the cut point', 'here genomes in the population are scored with the fitness function and randomly selected for breeding with the probability of selection proportional to the fitness', '8.5.2.2 main characteristics solving an optimization problem using genetic algorithm involves being able to represent potential solutions to the problem on genome and being able to evaluate genome using fitness function which scores the genome on how well it solves the problem']"
2,31,2_computational_clause_dynamic_overview,"['computational', 'clause', 'dynamic', 'overview', 'discriminative', 'trained', 'list', 'agents', 'architecture', 'criteria']","['in this document state of the art of selected algorithms and approaches used in ai system is described in terms of theories and techniques main characteristics and typical applications', '\ufeff\x08 vi information technology artificial intelligence ai overview of computational approaches for ai systems scope this document provides an overview of the state of the art of computational approaches for ai systems by describing main computational characteristics of ai systems main algorithms and approaches used in ai systems referencing use cases contained in iso/iec tr', 'to reflect state-of-the-art methods used in ai this document is structured as follows clause provides an overall description of computational approaches in ai systems clause discusses the main characteristics of ai systems clause provides general taxonomy of computational approaches including knowledge-driven and data-driven approaches clause discusses selected algorithms used in ai systems including basic theories and techniques main characteristics and typical applications']"
3,29,3_tree_ensemble_forest_induction,"['tree', 'ensemble', 'forest', 'induction', 'bootstrap', 'importance', 'forests', 'attributes', 'supervised', 'bag']","['the out of bag sample oi for the ith decision tree is the set of data points from the training set that are not selected in bootstrap sample bi', 'the ith decision tree ti in the ensemble is constructed from bootstrap sample bi of the training set', 'figure example of decision tree 8.4.2.2 main characteristics decision tree induction algorithms build the decision tree for specific training data set']"
4,28,4_regression_coefficients_logistic_dependent,"['regression', 'coefficients', 'logistic', 'dependent', 'hyperplane', 'values', 'assumed', 'errors', 'b2', 'assess']","['8.4.5.3 typical applications logistic regression is used for small data sets where there is linear relationship between independent and dependent variables', '8.4.4.3 typical applications linear regression is used when there is linear relationship between independent and dependent variables and one needs to find the value of the dependent variable', '8.4.4 linear regression 8.4.4.1 theories and techniques linear regression is regression method that builds function of independent variables to predict some target variables values']"
5,27,5_learning_unsupervised_labelled_supervised,"['learning', 'unsupervised', 'labelled', 'supervised', 'unlabelled', 'erm', 'estimation', 'srm', 'dimensionality', 'sets']","['learning from examples involves supervised learning approaches that learn machine learning model from labelled data', 'semi-supervised learning approaches use both labelled data and unlabelled data', 'other learning approaches include unsupervised learning which involves identifying the natural structure of data sets semi-supervised learning which deals with partially labelled data sets online learning algorithms which continue to learn as they receive data networks and relational learning ranking and preference learning representation learning transfer learning and active learning']"
6,23,6_knowledge_fusion_extraction_kgs,"['knowledge', 'fusion', 'extraction', 'kgs', 'entities', 'concepts', 'ontology', 'structured', 'modelling', 'semantic']","['knowledge storage the objects of knowledge storage include basic attribute knowledge relation knowledge event knowledge temporal knowledge and resource knowledge', 'knowledge fusion knowledge fusion usually extracts knowledge from data level and concept level', 'the underlying computational process of kg generally includes knowledge extraction knowledge representation knowledge storage knowledge modelling knowledge fusion and knowledge computation']"
7,22,7_storage_sensors_data_static,"['storage', 'sensors', 'data', 'static', 'applications', 'humidity', 'microprocessors', 'microphones', 'phone', 'streaming']","['smart bracelet smart watch smart phone iot sensors e.g', 'considerations for data used in ai systems include acquisition storage and access', 'further specialized sensor requirements are needed for smart home smart medical and smart security applications']"
8,21,8_web_semantic_rdf_syntaxes,"['web', 'semantic', 'rdf', 'syntaxes', 'relationships', 'owl', 'entities', 'entity2', 'nodes', 'xml']","['examples of syntaxes for the semantic web include xml-based syntaxes whose usability varies .ttl or turtle is generally preferred by practitioners formal logic-based syntaxes that resemble logical formulae syntaxes that are partly in natural language manchester syntax for improved human readability syntaxes that are fully readable as natural language fully defined but not yet implemented by tools such as sydney syntax which help domain experts perform knowledge checking without having to understand technical syntax', 'the most prevalent kind of ontology as knowledge structure is that implemented by the w3c semantic web technology stack based on rdf and owl', 'it is knowledge graph which utilizes the semantic web technology stack based on rdf']"
