Topic,Count,Name,Representation,Representative_Docs
-1,109,-1_impact_benefits_organization_impacts,"['impact', 'benefits', 'organization', 'impacts', 'harms', 'reporting', 'assessments', 'misuse', 'adverse', 'accountability']","['6.8 actual and reasonably foreseeable impacts 6.8.1 general for the relevant interested parties that are identified in 6.7.2 the reasonably foreseeable benefits and harms should be identified', '5.10.4 reporting of ai system impact assessment to relevant interested parties can include actual or reasonably foreseeable impact information related to the intended ai system use cases as well as other potentially beneficial uses and reasonably foreseeable misuses at least at broad level as many dimensions of identified impacts as appropriate including as many of the types of impacts outlined in 6.8 as reasonably possible measures taken to address the identified impacts', 'table e.18 benefits and harms benefits harms accountability description of reasonably foreseeable benefits regarding accountability description of reasonably foreseeable harms regarding accountability transparency description of reasonably foreseeable benefits regarding transparency description of reasonably foreseeable harms regarding transparency fairness and dis- crimination description of reasonably foreseeable benefits regarding fairness and discrimination description of reasonably foreseeable harms regarding fairness and discrimination privacy description of reasonably foreseeable benefits regarding privacy description of reasonably foreseeable harms regarding privacy reliability description of reasonably foreseeable benefits regarding reliability description of reasonably foreseeable benefits regarding reliability safety description of reasonably foreseeable benefits regarding safety description of reasonably foreseeable benefits regarding safety explainability description of reasonably foreseeable benefits regarding explainability description of reasonably foreseeable benefits regarding explainability environmental im- pact description of reasonably foreseeable benefits regarding environmental impact description of reasonably foreseeable benefits regarding environmental impact e.2.8 ai system failures and reasonably foreseeable misuse e.2.8.1 impact of ai system failure for each of the interested parties identified in e.2.6 includes information on the impact of ai system failure table e.19']"
0,24,0_ensure_resources_coordination_components,"['ensure', 'resources', 'coordination', 'components', 'organization', 'considerations', 'applications', 'reviewers', 'development', 'limitations']","['include information about the intended end user of the ai system where and when the ai system can be used', 'when documenting the purpose of the ai system the organization should consider the following the end user or primary customer of the ai system how the ai system addresses user needs the value proposition of the ai system any trade-offs made in relation to the decision to use the ai system', 'intended uses can be detailed by use cases or scenario which can include what the ai system is designed to do or achieve for specific groups of end users or customers where and when end users can use the ai system whether there are limitations on the ai system including temporal limitations such as the time period the ai system is supposed to be in operation']"
1,22,1_tionality_func_edition_capability,"['tionality', 'func', 'edition', 'capability', 'references', 'aspects', 'amendments', 'deployer', 'granularity', 'deemed']","['refer to 6.5.4 and 6.5.5', 'refer to 6.3.3', 'refer to 6.4.2']"
2,21,2_table_capabilities_functionalities_identification,"['table', 'capabilities', 'functionalities', 'identification', 'dependencies', 'information', 'approval', 'purpose', 'assessment', 'revision']","['table e.6 description of ai system dependencies on other systems information on potential dependencies of the ai system under assessment to other systems and their functionalities and capabilities e.2.2.4 ai system purpose includes description of the purpose of the ai system why it is being developed or used the value proposition if the ai system and what outcomes are expected to be achieved through the use of the ai system table e.7', 'e.2.2.3 ai system functionalities and capabilities includes detailed description of the ai system features and capabilities and whether these are planned or current table e.5', 'identification of the intended use description of the intended use of the ai system as described in 6.3.4 identification of the intended use description of the intended use of the ai system as described in 6.3.4 e.2.2.6 unintended uses includes descriptions of reasonably foreseeable misuses table e.9']"
3,20,3_completed_organization__,"['completed', 'organization', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['5.4.5', '5.4.4', '5.1 n/a to be completed by the organization']"
4,19,4_thresholds_priorities_holistically_assessment,"['thresholds', 'priorities', 'holistically', 'assessment', 'assessments', 'approvals', 'organization', 'elevates', 'facilitate', 'varied']","['depending on the types and amounts of thresholds the organization can implement additional processes including reviews and approvals', 'however these individual assessments can be taken together holistically as the necessary inputs for iso/ iec 42001:2023 8.4', 'however these individual assessments can be taken together holistically as the necessary inputs for iso/ iec 42001:2023 6.1.4']"
5,19,5_explainability_parties_analyse_demographic,"['explainability', 'parties', 'analyse', 'demographic', 'transparency', 'benefits', 'oversight', 'unfairness', 'design', 'allocation']","['for each identified relevant interested party the organization should analyse the reasonably foreseeable benefits and harms related to transparency when the ai system is used', 'for each identified relevant interested party the organization should analyse the reasonably foreseeable benefits and harms related to explainability when the ai system is used', ""prior to models even being trained leading to better outcomes for relevant interested parties human oversight and control lack of human oversight and control can lead to issues and threats being prolonged proper human oversight and control allows issues to be caught early and remediated human oversight and control can lead to new insights and ai system improvements that benefit relevant interested parties transparency and explainability ai system explaina- bility relevant interested parties misinterpret or misunderstand intended purpose or use of ai system based on outputs relevant interested parties can not rely on ai system to support informed decision making overreliance on automation bias appropriate level of explainability can help to build trust and understanding among relevant interested parties explainability features can help backtracking errors in the ai system decision-making process communication to relevant interested parties relevant interested parties are not aware of ai system limitations parameters and settings that can enable responsible use critical safety information is not easily accessible or understandable relevant interested parties can be informed about the ai system 's intended use capabilities and limitations reducing the risk of misunderstandings or misuse the ai system can be used safely by relevant interested parties or safety obligations can be met in the case of suppliers and third parties objectives example harms example benefits disclosure of ai in- teraction relevant interested parties can interact with an ai system under the assumption it is human relevant interested parties can make informed decisions and consent to interacting with an ai system rather than human including divulging sensitive information fairness quality of service the quality of service is inconsistent across demographic groups leading to inequalities better performance for some groups over others quality of service is consistent across demographics bringing new opportunities to historically underprivileged groups allocation of oppor- tunity ai system outputs lead to the uneven allocation of opportunities to different demographic groups ai system outputs identify and mitigate uneven allocation of opportunities to different demographic groups minimization of ste- reotyping ai system outputs lead to stereotyping erasing or demeaning demographic groups ai system outputs help to identify trends in stereotyping erasing or demeaning demographic groups leading to solutions reliability failures and remedi- ations failures both predictable or unknown have no remediation plans and ai system providing critical services is unable to function well-planned system with reliable backup failure and remediation plans can lead to improved system reliability monitoring feed- back evaluation lack of monitoring renders datasets obsolete and ai system outputs become unreliable evaluation of systems finds errors before application security and privacy privacy protection and compliance with legal obligations and policies data used to train models is not appropriately protected for privacy and pii is used in systems that should not utilize it ai systems are trained on appropriately de-identified pii ensuring that system can provide benefits that are gleaned from personal data e.g""]"
6,18,6_23894_guidance_bank_application,"['23894', 'guidance', 'bank', 'application', '24027', 'grant', 'mobile', 'branch', 'notated', 'note']","['refer to iso/iec 23894:2023 a.10 for further information on the objective of safety', 'refer to iso/iec 23894:2023 a.6 for further information on the objective of fairness', 'refer to iso/iec 23894:2023 a.2 for further information on the objective of accountability']"
7,17,7_failures_impacts_misuse_performance,"['failures', 'impacts', 'misuse', 'performance', 'requirements', 'examples', 'consideration', 'threat', 'caused', 'algorithms']","['the following are examples of impacts to the relevant interested party for consideration whether the ai system does not meet stated performance requirements during its operation stage impacts in the event an update to the ai system data drift or concept drift see iso/iec 22989:2022 5.11.9.1 causes its performance to fail to meet requirements impacts arising from predictable failures such as false positives or false negatives whether the ai system or its outputs are compromised by unauthorized parties resulting in failure to meet stated performance requirements', 'the following are examples for consideration impacts to the relevant interested party including the following considerations the potential for the use of the ai system to result in an impact to their legal position life opportunities or human rights the potential of the use of the ai system to cause physical or psychological harm to the interested party impacts to the relevant interested party in the event that the ai system does not adequately fulfil the purpose it was deployed for impacts to the relevant interested party as result of selection and use of data used to develop the ai system impacts to the relevant interested party as result of not applying appropriate human oversight to the ai system and its outputs impacts to the relevant interested party as result of not being able to address or challenge decisions made by an ai system', 'table e.19 impacts of ai system failures failure description impacts resulting from potential failure include if it is benefit or harm description of potential failures that can have an impact on relevant interested parties description of impacts caused by identified potential failures description of potential failures that can have an impact on relevant interested parties description of impacts caused by identified potential failures e.2.8.2 impact of reasonably foreseeable misuse of ai system for each of the interested parties identified in in e.2.6 includes information on the impact of reasonably foreseeable misuse of the ai system under assessment table e.20']"
8,16,8_guide_alignment_rel_mapping,"['guide', 'alignment', 'rel', 'mapping', 'assessments', 'visual', 'docu', 'organizations', 'coordination', 'repetition']","['d.3 impact assessment alignment guide guide to help an organization to identify how existing impact assessments map to an ai system impact assessment and can be uplifted to expedite the process of completing an ai system impact assessment', 'table d.1 example visual guide for an impact assessment alignment guide row subclauses of this docu- ment numbered paragraphs of this docu- ment potential inputs from relevant hria potential inputs from rel- evant pia potential inputs from rel- evant eia potential inputs from rel- evant fia potential inputs from rel- evant bia potential inputs from rel- evant sia', '5.8 n/a key inputs likely to pertain to the ai system impact assessment d.4 mapping guide mapping guide is visual guide supported with explanatory material to demonstrate how an ai system impact assessment can be used in conjunction with other existing or related assessments to avoid repetition and duplication and comprehensively tackle and identify sources of risk of ai systems']"
