Topic,Count,Name,Representation,Representative_Docs
9,13,9_procedures_datasets_atic_regularly,"['procedures', 'datasets', 'atic', 'regularly', 'model', 'monitoring', 'inferences', 'enrichment', 'framework', 'refining']","['in this way these datasets should be well labelled and curated within the framework of appropriate data governance procedures including periodic and atic review of the content', 'controllers are advised to only use datasets provided by trusted sources and carry out regularly verification and validation procedures including for datasets', 'this includes data collection procedures preparation procedures such as annotation labelling cleaning enrichment and aggregation as well as the identification of possible gaps and issues that can affect accuracy']"
10,12,10_model_training_precision_metrics,"['model', 'training', 'precision', 'metrics', 'datasets', 'accuracy', 'assess', 'documentation', 'validation', 'alignment']","['the phase involves training the model with datasets for the purpose of the future including of the with specific custom datasets required to meet the use case of the model', 'the phase aims at evaluating the model and establishing metrics to regularly assess factors such as accuracy and the alignment of the model with the use case', 'having consulted the documentation on the model including the available measures on statistical accuracy measures on precision and sensitivity of the model and in view of the possible presence of bias in the model has decided that it will not use the at least until there are clear indications that the risk of bias has been minated and the measures on precision improve to the analysis of formal requirements']"
11,11,11_procurement_clauses_contractual_decisions,"['procurement', 'clauses', 'contractual', 'decisions', 'automated', 'procuring', 'organizations', 'stakeholders', 'articles', 'develop']","['what about automated decisions within the meaning of article of the regulation', 'article of the regulation as an example of contractual clauses the european commission through the procurement of community initiative has brought together stakeholders in procuring solutions to develop wide model contractual clauses for the procurement of artificial intelligence by public organizations', 'what about automated decisions within the meaning of article of the regulation']"
12,10,12_options_focused_fields_enhance,"['options', 'focused', 'fields', 'enhance', 'variety', 'audio', 'encompassing', 'range', 'outputs', 'capabilities']","['generative like other new technologies offers solutions in several fields meant to support and enhance human capabilities', 'some of these questions are still open and ones are likely to arise as the use of these increases and the technology evolves in way that allows better understanding on how generative works', 'generative is subset of that uses specialised machine learning models designed to produce wide and general variety of outputs capable of range of tasks and applications such as generating text image or audio']"
13,9,13_transcription_meetings_accents_voice,"['transcription', 'meetings', 'accents', 'voice', 'speech', 'recognition', 'businesses', 'deficit', 'qualified', 'hearings']","['opinion of september on the proposal for regulation on european union labour market statistics on businesses fictional institution is considering the acquisition of product for automatic speech recognition and transcription', 'since this model will be used for the transcription of meetings using recorded voice files it has been determined that the use of this model requires the processing of personal data and therefore it must compliance with the regulation', 'has prepared and approved at level policy for the use of the model as well as data protection notices compliant with the regulation requesting the consent of individuals both for the recording of their voice during meetings and for its processing by the transcription']"
14,8,14_protection_principles_scope_safeguards,"['protection', 'principles', 'scope', 'safeguards', 'rights', 'security', 'storage', 'stressed', 'governing', 'protect']","['the principles of data protection by design and by aim to protect personal data throughout the entire life cycle of data processing starting from the inception stage', 'moreover where legal basis gives rise to serious interference with fundamental rights to data protection and privacy there is greater need for clear and precise rules governing the scope and the application of the measure as well as the accompanying safeguards', 'when relying on internal rules these internal rules should precisely define the scope of the interference with the right to the protection of personal data through identification of the purpose of processing categories of data subjects categories of personal data that would be processed controller and processors and storage periods together with description of the concrete minimum safeguards and measures for the protection of the rights of individuals']"
15,8,15_lawful_processing_basis_information,"['lawful', 'processing', 'basis', 'information', 'court', 'neutral', 'justice', 'cj', 'logic', 'prejudice']","['in addition for the processing of special categories of personal data to be lawful one of the listed in the regulation must apply', 'the court of justice of the european union cj has that the use of legitimate interest lays down three cumulative conditions so that the processing of personal data covered by that legal basis is lawful', 'the classification of an as posing to its impact on fundamental rights according to the act does trigger presumption of under the gdpr the dpr and the led to the extent that personal data is processed']"
16,8,16_consent_transfers_conditions_complied,"['consent', 'transfers', 'conditions', 'complied', 'behalf', 'withdrawn', 'edpb', 'validate', 'withdraw', 'remain']","['in addition if consent is withdrawn all data processing operations that were on such consent and took place before the withdrawal and in with the regulation remain lawful', 'in that is have specific responsibility to verify that providers of generative have complied with the conditions of application of this legal basis taking into account the specific conditions of processing carried out by these as controllers for the processing of personal data is are accountable for the transfers of personal data that they initiate and for those that are carried out on their behalf within and outside the european economic area', 'uses consent as legal basis but users can withdraw their consent at any moment']"
17,8,17_quality_datasets_bias_training,"['quality', 'datasets', 'bias', 'training', 'audit', 'monitoring', 'accuracy', 'occurrence', 'methodological', 'indicator']","['this is even more important since models even when trained with representative high quality data may generate output containing inaccurate or false including personal data the despite the efforts to data accuracy generative are still prone to inaccurate results that can have an impact on fundamental rights and freedoms', 'it is essential that the datasets used to create and train models an adequate and fair representation of the real world without bias that can increase the potential harm for individuals or collectives not well represented in the training datasets while also implementing accountability and oversight mechanisms that allow for continuous monitoring to prevent the occurrence of biases that have an effect on individuals as well as to correct those behaviours', 'the careful design of datasets to be used in that prioritise quality over quantity properly supervised training process and subject to regular monitoring is essential to achieve the expected results not only in terms of data minimisation but also when it concerns quality of the output and data security']"
18,8,18_chatbot_conversations_permitted_chat,"['chatbot', 'conversations', 'permitted', 'chat', 'chatbots', 'restriction', 'informing', 'minors', 'retention', 'accessing']","['the conversations as indicated to the individual has not been used to train the chatbot model', 'has included in the data protection notice for the chatbot reference to the exercise of individual rights including access rectification erasure objection and restriction of processing in with the dpr', 'following request of access from an individual concerning the content of his conversations with the chatbot replied after carrying out the checks that no content is preserved from the said conversations beyond the established retention period days']"
