Topic,Count,Name,Representation,Representative_Docs
-1,88,-1_turbine_fujitsu_guidance_defects,"['turbine', 'fujitsu', 'guidance', 'defects', 'context', 'applications', 'stakeholders', 'deploy', 'capabilities', 'blade']","['table a.3 ai application framework ai characteristics for fujitsu limited use case ai characteristics processes what how built with the capabilities of an ai system that implements model to acquire information and processes with or without human intervention by algorithm or programming training phase al- gorithmic processes deep learning and imagifica- tion transforms raw data ultrasonic testing scanning data into image data using rgb applies optimizations or inferences made with the model to augment deci- sions predictions or recommendations in timely manner ai application fujit- su f|air platform execution phase detect defects inspecting non-destructive ultra- sonic testing scanning data decision-making quality control or inspection decision-mak- ing decision-making is done through human-machine teaming', 'table a.2 ai application framework use and impact perspectives for fujitsu limited use case perspectives use impact stakeholders ai customers ai users community regulators and policy makers context who wind turbine manufacturer professional quality controller inspector of man- ufacturer utility com- panies users and neigh- bours of wind turbine for example for the eu market the european commission direc- tor-general dg for internal market indus- try entrepreneurship and smes what how apply apply when deploy operate monitor deploy operate monitor deploy oper- ate monitor deploy operate mon- itor where customer premises customer prem- ises why any defects when blade is in operation can not only prove catastrophic but also inflict major damage to the manufac- turer reputation', 'table a.1 ai application framework make perspective for fujitsu limited use case perspectives make stakeholders ai producers data provid- ers ai developers ai application pro- viders context who fujitsu limited ultrasonic scanner vendor fujitsu limited fujitsu limited what see ai char- acteristics in table a.3 responsible for the entire system provides data from ultrasonic scanners develops the ai system includ- ing the trained model takes the devel- oped ai system and provides it as an ai application how see ai char- acteristics in table a.3 build apply update build build build when all stages design de- velop verify validate design develop verify validate deploy operate monitor where producer producer customer premises why the producer is expected to provide good ai application for the customer because of good understanding of the objective and requirements of the ai application through dialogues with the customer empty cells denote no information was provided']"
0,22,0_ability_robustness_transparency_controllability,"['ability', 'robustness', 'transparency', 'controllability', 'predictability', 'reliability', 'robust', 'resilience', 'autonomous', 'capabilities']","['5.5.2.6 ai explainability ai explainability is the characteristic of an ai system which can express important factors influencing decision prediction or recommendation in way that humans can understand see iso/iec 22989:2022 5.15.6', '5.5.2.3 ai reliability ai reliability is the ability of an ai system or any of its subcomponents to perform its required functions under stated conditions for specific period of time see iso/iec 22989:2022 5.15.3', '5.5.2.2 ai robustness ai robustness is the ability of an ai system to maintain its level of performance as intended by its developers and required by its customers and users under any circumstances see iso/iec 22989:2022 5.15.2 and iso/iec tr 24029-1 iso/iec 24029-2 for robustness of neural networks']"
1,21,1_locality_deployment_compliance_privacy,"['locality', 'deployment', 'compliance', 'privacy', 'regulators', 'regions', 'policies', 'applications', 'domain', 'jurisdictions']","['what are the legal requirements for deployment', '5.3.3.3 regulators and policy makers regulator who is an authority in the locality where the ai application is deployed and operated and which has jurisdiction governing the use of ai technology based on existing legal requirements', 'the deployment of an ai application can be impacted by the regulator who is an authority in the locality and has jurisdiction governing the use of ai technology based on legal requirements promulgated by policy makers']"
2,19,2_cloud_ethical_resources_societal,"['cloud', 'ethical', 'resources', 'societal', 'fairness', 'virtual', 'ethics', 'organizations', 'norms', 'services']","['source iso/iec 22123-1:2023 3.2.1 3.6 cloud computing paradigm for enabling network access to scalable and elastic pool of shareable physical or virtual resources with self-service provisioning and administration on-demand note to entry examples of resources include servers operating systems networks software applications and storage equipment', ""source iso/iec 22123-1:2023 3.3.2 modified '' acting in cloud service customer role '' changed to `` in business relationship for the purpose of using cloud services '' note to entry added 3.5 cloud deployment model way in which cloud computing 3.6 can be organized based on the control and sharing of physical or virtual resources note to entry the cloud deployment models include community cloud hybrid cloud private cloud and public cloud"", 'iso and iec maintain terminology databases for use in standardization at the following addresses iso online browsing platform available at iec electropedia available at 3.1 ai application use of ai with functional characteristics that operates in stakeholder contexts to deliver an intended result 3.2 cloud service one or more capabilities offered via cloud computing 3.6 invoked using defined interface source iso/iec 22123-1:2023 3.1.2 3.3 private cloud cloud deployment model 3.5 where cloud services 3.2 are used exclusively by single cloud service customer 3.4 and resources are controlled by that cloud service customer source iso/iec 22123-1:2023 3.2.4 3.4 cloud service customer party that is in business relationship for the purpose of using cloud services 3.2 note to entry business relationship does not necessarily imply financial agreements']"
3,19,3_functional_application_automation_interaction,"['functional', 'application', 'automation', 'interaction', 'effectiveness', 'programming', 'continuous', 'processes', 'evaluated', 'analytics']","['5.5 ai application non-functional characteristics and considerations 5.5.1 general the ai application functional characteristics are described in 5.4', '5.4 ai application functional characteristics an ai application can be distinguished from non-ai application by its possession of one or more of the following functional characteristics an ai application is built with the capabilities of an ai system that implements model to acquire information and processes with or without human intervention by algorithm or programming', 'table ai application framework ai characteristics ai characteristics processes what how subclause ref- erences built with the capabilities of an ai system that implements model to acquire information and processes with or without human intervention by algorithm or programming ai model develop- ment ai system 5.4 applies optimizations or inferences made with the model to augment deci- sions predictions or recommendations in timely manner to meet specific objectives ai application ai-augmented decision-making updates and improvements made to the model system or application by evalua- tion of interaction outcomes continuous vali- dation ai characteristics in context']"
4,17,4_programmed_algorithm_supervised_site,"['programmed', 'algorithm', 'supervised', 'site', 'networks', 'ontologies', 'implemented', 'bayesian', 'configuration', 'trees']","['what ai model is employed trained or programmed', 'how is the ai model trained or programmed', 'how is the ai model trained or programmed']"
5,17,5_tr_publication_endorsement_constitute,"['tr', 'publication', 'endorsement', 'constitute', 'stage', 'tolerant', 'expectation', 'refers', 'provisions', 'verifiable']","['stage at the time of publication iso/iec dis 5259-2:2023', 'stage at the time of publication iso/iec dis 5259-4:2023', 'stage at the time of publication iso/iec dis 5259-3:2023']"
6,17,6_trustworthiness_risks_organization_software,"['trustworthiness', 'risks', 'organization', 'software', 'potential', 'managed', 'mitigated', 'property', 'severity', 'adversity']","['what are the trustworthiness and risk concerns of the ai application', '5.5.3.2 risk management framework and processing risk management framework to assist the organization in integrating risk management into specific activities and functions that are specific to the development provision or offering or use of ai systems is introduced in iso/iec 23894:2023 clause', '5.5.3 risks and risk management 5.5.3.1 general risks as with trustworthiness are non-functional property of ai systems']"
7,16,7_events_maker_predictions_decisions,"['events', 'maker', 'predictions', 'decisions', 'actions', 'courses', 'augmented', 'augment', 'expertise', 'sensor']","['on the other end the recommendation of the ai application is used to augment the knowledge and expertise of the decision maker who ultimately makes the decision and takes the action', 'given these predictions and the decision criteria such as to maximize the expected value of the decision the decision maker expertise can then be used to determine which action to take based on the expected value of each outcome and take the best course of action', '5.3.4.6 ai-augmented decision-making in typical decision-making scenario the decision maker is faced with the following set of uncertain events each with probability of happening set of actions that can be taken in response to the events set of outcomes based on actions taken and certain events actually happening']"
8,15,8_cycle_assessed_stages_requirements,"['cycle', 'assessed', 'stages', 'requirements', 'building', 'retirement', 'reassess', 'process', 'activation', 'termination']","['when in which stage of ai system life cycle are the context and requirements assessed', 'when in which stage of ai system life cycle are the context and requirements assessed', 'when in which stage of ai system life cycle are the context and requirements assessed']"
9,15,9_regulators_consumers_social_external,"['regulators', 'consumers', 'social', 'external', 'partner', 'policy', 'employee', 'economic', 'affiliates', 'colleagues']","['consumers family neighbours work colleagues social circle affiliates', 'part of the value proposition to the who such as the customers users and community shows the application rationale objectives benefits considerations and impacts including economic social societal etc', 'figure also shows that the producer customer regulators and community who also have value considerations why at stake in this context']"
