Topic,Count,Name,Representation,Representative_Docs
-1,81,-1_adversarial_shift_adversaries_training,"['adversarial', 'shift', 'adversaries', 'training', 'attack', 'strategy', 'testing', 'ar', 'deployment', 'obj']","['before the module is deployed evaluate the implemented mitigation strategies using the test plan as described in with the type of data corruption potentially novel to the model constituting an entry criterion of the test plan', 'prediction rability an module is said to have high prediction rability if it produces similar results under consistent conditions spatial robustness robustness of an module to geometric transformations in particular translation and rotation unknown unknowns data which did not occur in the training or test data of the module that the module can not process correctly distributional dataset shift distributional shift dataset shift joint distribution of inputs and outputs differs between training or test and deployment stage concept shift concept shift happens when the relationship between input and output changes covariate shift distributional shift of the input variables between the training or test and deployment stage prior probability shift change of distribution of the output variable between the training or test and deployment stage sample selection bias sample selection bias difference between the distributions of the training or test data and the deployment distribution as result of an unknown sample rejection process missing at random missing at random occurs when the sampling method depends on the input features given the condition that the input features are independent of the output', 'example for example if the module is only threatened by computationally expensive physical universal whitebox adversarial examples there may not exist realistic danger and thus the conception and development of defence strategies for this particular type of adversarial attack may not be necessary requirement class highly recommended influencing factor model environment life cycle stage concept development life cycle process es decision management process risk management process information management process quality assurance process requirements definition process system analysis process decide on the general relevance of adversarial robustness by performing risk classification of different adversaries and types of adversarial perturbations']"
0,50,0_process_management_development_stage,"['process', 'management', 'development', 'stage', 'assurance', 'quality', 'requirements', 'environment', 'deployment', 'maintenance']","['requirement class highly recommended influencing factor model data life cycle stage concept development deployment operation life cycle process es decision management process risk management process information management process quality assurance process requirements definition process define and document criteria for sufficient cr', 'requirement class highly recommended influencing factor model data life cycle stage concept development life cycle process es risk management process information management process quality assurance process requirements definition process implementation process determine the scope of the adversarial perturbation', 'requirement class mandatory influencing factor model data environment life cycle stage concept development operation life cycle process es risk management process information management process quality assurance process requirements definition process system analysis process define success for each type of corruption or distributional shift']"
1,37,1_risk_management_risks_safety,"['risk', 'management', 'risks', 'safety', 'stages', 'guidnes', 'objectives', 'measures', 'processes', 'security']","['requirements and guidnes on risk management overview the figure below figure provides visualization of the relationship between the two dimensions of robustness ar and cr the different evaluation environments', 'figure risk management for ar and cr the side of figure underscores that the proposed risk management process differs between ar and cr', 'this stage consists of three namely risk identification risk analysis and risk evaluation']"
2,33,2_neurocat_document_definitions_kommunikationse,"['neurocat', 'document', 'definitions', 'kommunikationse', 'bosch', 'standardization', 'technical', 'requirements', 'mbh', 'mit']","['robert bosch gmbh abrecht stephanie neurocat gmbh besold tarek hochschule für angewandte wissenschaften haw dai zhen ru', 'fraunhofer institut für offene kommunikationse fokus rennoch axel foreword din spec neurocat gmbh schwerdtner paul robert bosch gmbh sudholt sebastian at present there are no standards covering this topic in the body of german standards', 'neurocat gmbh firnkorn jörg neurocat gmbh günther wiebke fraunhofer institut für offene kommunikationse fokus hackel sascha neurocat gmbh hinze stephan initiator iabg mbh höhndorf lukas']"
3,26,3_spec_features_ethical_quality,"['spec', 'features', 'ethical', 'quality', 'modules', 'weltweit', 'normative', 'requirements', 'privacy', 'metamodel']","['this din spec applies to all kinds of modules including ml and expert limitations this document does not define or list algorithms methods or technologies which are part of', 'the development of din spec according to the pas procedure is carried out in din spec pas and does not require the participation of all stakeholders', 'this kind of bias can potentially produce prior probability shift din spec missing completely at random missing completely at random occurs when the sampling method is completely independent of the input features and the output missing not at random missing not at random occurs when there is no independence assumption between the sampling method the input features and the output']"
4,26,4_reviews_conduct_critical_ramification,"['reviews', 'conduct', 'critical', 'ramification', 'metrics', 'documenting', 'engagement', 'log', 'standardized', 'failure']","['regularly conduct reviews of the state of the art and decide whether fundamental changes have occurred the types of change have to be defined by the user beforehand', 'the evaluation results ought to be standardized or at least made comparable to permit clear conclusions being formulated with the test plan guiding the critical engagement with the obtained results', 'the evaluation results ought to be standardized or at least made comparable to permit clear conclusions being formulated with the test plan guiding the critical engagement with the obtained results']"
5,23,5_defence_ensemble_mitigation_components,"['defence', 'ensemble', 'mitigation', 'components', 'strategies', 'list', 'defences', 'threats', 'characterization', 'benchmarks']","['hence candidate components have to be identified selected and regularly updated in order for the defence ensemble to be effective in countering broad range of security threats', 'the above considerations have to be summarized in the form of document to be to as an ar defence list providing an overview and characterization of the components of the defence ensemble alongside clear and concise reasoning why they have been picked for implementation', 'the above considerations have to be summarized in the form of document to be to as cr defence list providing an overview and characterization of the components of the defence ensemble alongside clear reasoning why they have been picked for implementation']"
6,21,6_adversarial_adversary_perturbations_attack,"['adversarial', 'adversary', 'perturbations', 'attack', 'example', 'inputs', 'adversaries', 'semantic', 'knowledge', 'detection']","['characterization of the adversary and the corresponding types of adversarial perturbations which they are able to generate', 'artificial intelligence interdisciplinary field usually ed as branch of computer science dealing with models and for the performance of functions generally associated with human intelligence such as reasoning and learning artificial intelligence module software module consisting of algorithms terminology adversarial robustness adversarial attack an algorithm developed by an adversary which returns adversarial perturbations or adversarial examples adversarial capabilities the various actions techniques or attack vectors available to an attacker on threat surface adversarial example input to an module that an attacker has intentionally designed to cause the model to make mistake adversarial example transferability the property that adversarial examples crafted to induce malperformance in one model are likely to induce malperformance in different model din spec adversarial perturbation carefully crafted perturbation which is designed to cause malperformance when added to or combined with one or more input data of the model adversarial robustness the ability of an module to cope with adversarial examples or adversarial perturbations adversary malicious individual who wishes to attack the module either during learning by tampering with the training data or during inference by manipulating inputs on which the model is making predictions adversary knowledge adversary knowledge of the module', 'including training data model architectures hyperparameters numbers of layers activation functions model weights attack detection the action of differentiating between anomalous and normal behaviour or between an adversarial example and benign example availability violation compromise of the normal functionalities available to legitimate users such as accuracy quality or access resulting in inaccessible or unusable model output blackbox model the adversary has limited or no knowledge about the model under attack and might not be allowed to probe or query the model while constructing adversarial examples defence strategy set of mitigation techniques or countermeasures to secure an module against adversarial attacks individual perturbation scope property of an adversarial perturbation namely that the perturbation is linked to one specific input and tries to fool the module on this chosen input integrity violation to induce particular output or behaviour of the adversary choosing attack an attack that causes any misclassification as opposed to causing classification into specific incorrect class privacy violation revealing personal about an individual included in the training data din spec targeted attack the adversary tries to produce inputs that force the output of the classification model to be specific target class universal perturbation scope property of an adversarial perturbation namely that the perturbation is and tries to fool the module on the majority of inputs whitebox model the adversary has full knowledge of the model including model type model architecture and values of all parameters and trainable weights terminology corruption robustness corruption robustness general terminology anomaly pattern in the data that does not conform to the expected behaviour anomaly detection strategies and methods to discover anomalies and outliers change detection strategies and methods to discover changes in single inputs or the input distribution data corruption the process by which data is changed from its original format to one ed as noisy flawed or defective error set the set of in the input space on which the classifier makes an incorrect prediction noisy environment environment of an module where variables are observed with an error environment environment of an module where the underlying data distribution changes over time outliers data that differs significantly from other observations din spec prediction consistency property guaranteeing that as the sample size increases the sampling distribution of the prediction becomes increasingly concentrated at the true value']"
7,18,7_corruption_data_types_corrupted,"['corruption', 'data', 'types', 'corrupted', 'module', 'artefacts', 'metrics', 'techniques', 'assess', 'risk']","['the module corruption robustness should be and after every update to the corruption and distributional shift portfolio or the test plan', 'the mapping of the identified types of data corruption or distributional shift onto the data set will give an indication of scenarios where cr is indispensable or at least of scenarios most likely to be affected by corruption issues', 'techniques to augment existing clean data employing probability distributions or samples of corrupted data themselves metrics and measures that are able to indicate and quantify in the input space the type and degree of data corruption or distributional shift metrics and measures that give an indication of the failure of an module and quantify the extent of this failure metrics and measures that conversely are able to give an indication of cr and quantify the extent to which the output remains stable when the module is faced with data corruption or distributional shift']"
8,18,8_digital_simulated_environment_fog,"['digital', 'simulated', 'environment', 'fog', 'data', 'ice', 'meteorological', 'rain', 'sensor', 'stress']","['several of the quality requirements have to be addressed differently for the digital simulated or physical environment', 'the digital simulated and physical domain', 'drawing on the characterization of types of data corruption or distributional shift in describe how they can be expressed or simulated in different test environments be they physical digital or simulated']"
