Topic,Count,Name,Representation,Representative_Docs
-1,162,-1_ethical_data_principles_bias,"['ethical', 'data', 'principles', 'bias', 'enforcement', 'korea', 'ethics', 'social', 'promote', 'development']","['8.2 non-exhaustive list of ethical and societal considerations 8.2.1 general this clause contains non-exhaustive list of considerations for building and using ethical and socially acceptable ai systems and applications', 'having dedicated review team can help ensure that the ai ethics expertise in the organization grows over time and that people throughout the organization are able to draw on their experience procedure for flagging projects to the review body and awareness of this procedure throughout the organization guidelines frameworks and protocols for the review body to consistently and reliably assess project and reach verdict on its alignment with the ai principles other ethical considerations or both teams or individuals that can dedicate their time to develop technical mitigation strategies to the ethical issues identified by the review body for example related to unfair bias explainability and human control procedures for recording case law and ensuring that precedents set can be carried to relevant cases follow-up workflows to ensure that the recommended or required mitigations are adequately implemented regular monitoring to ensure that the ai system and application is working as intended throughout the life cycle', 'some aspects that are covered by this theme are mitigating unwanted bias against members of different groups ensuring that training data and user data are collected and applied in way reflective of members of different groups treating members of different groups with fairness equity and equality considering how ai can impact members of different groups differently ensuring equal possibilities for human development and training to all members of different groups ensuring that the impact of human cognitive or societal bias is mitigated during the data collection and processing system design model training and other development decisions that individuals make allowing stakeholders to appeal decision if they find it unfair']"
0,39,0_stakeholders_broader_organization_external,"['stakeholders', 'broader', 'organization', 'external', 'makers', 'decisions', 'relief', 'management', 'disadvantage', 'mitigations']","['\ufeff\x08 7.2.3 list and evaluate alternative actions different stakeholders are likely to propose different actions and to focus on different concerns for example business legal and ethical', 'this can be divided into one team that handles day-to-day operations and initial assessments and one more senior decision body that handles the most complex and difficult issues including decisions that affect multiple products and technologies or issues where conflicts between multiple ethical themes and principles exist', 'relevant stakeholders can also include those outside the immediate team developing the technology and can extend to additional internal and external stakeholders members of demographic likely to be impacted by the technology non-governmental organization with expertise in this area etc']"
1,33,1_ethics_ethical_governance_code,"['ethics', 'ethical', 'governance', 'code', 'issues', 'development', 'sberbank', 'hitachi', 'malaysia', 'russian']","[""what you need to know about china 's ai ethics rules the article proves an introduction to china 's proposed governance and regulations titled `` new generation artificial intelligence ethics specifications from western perspective"", 'principles and practice for the ethics use of ai in hitachi social innovation business the governance and ethics of ai are key issues and recognizes the significant societal impact associated with the use of ai', 'artificial intelligence code of ethics the code applies to relationships related to the ethical aspects of the creation design construction piloting implementation and use of ai technologies at all stages that are currently not regulated by the legislation of the russian federation and/or by acts of technical regulation']"
2,30,2_data_deceased_identifiable_transparency,"['data', 'deceased', 'identifiable', 'transparency', 'information', 'privacy', 'access', 'disposal', 'disclosure', 'stakeholder']","['what data flow and verification capabilities are being provided to ensure that the collected personal information is used as intended', 'has the internal data governance and handling of personal data been respected and is the data traceable or re-identifiable', 'common dimensions of privacy include limiting data sourced collected used or disclosed to that which is necessary for accomplishing the intended purposes and tasks communication of the purpose of the processing of personal identifiable information and any sharing of it consent transparency on the data held on natural or deceased person natural or deceased persons data not to be collected or used without their knowledge or permission control over the use of data natural or deceased persons control of the use of its personal identifiable information natural or deceased persons degree of influence over how and why their information is used ability to restrict data processing natural or deceased persons power to have data restricted from collection or use in connection with ai technology rectification enable natural or deceased persons to modify information if it is incorrect erasure enable natural or deceased persons to remove personal data from an ai system and application enabling natural or deceased persons to view personal data used by an ai system and application privacy by design integrating considerations of data privacy into the development of ai systems and applications and throughout the overall life cycle of data use dispute resolution offer mechanisms for resolving disputes in relation to these features']"
3,29,3_tr_ieee_guidance_ead,"['tr', 'ieee', 'guidance', 'ead', 'outcomes', 'platform', 'definitions', 'purposes', 'ibm', 'stakeholders']","['iso/iec tr also describes the concept of fairness in ai systems', 'further the ethically aligned design initiative by the institute of electrical and electronic engineers ieee ead encourages stakeholders to engage in educating government lawmakers and enforcement agencies about the potential for the misuse of ai', 'as emphasized in iso/iec tr 24028:2020 9.9.1 this includes over-reliance on ai systems leading to negative outcomes misuse under-reliance on ai systems leading to negative outcomes disuse negative outcomes resulting from using or repurposing ai systems in an area for which it was not designed and tested e.g']"
4,25,4_concerns_privacy_security_discrimination,"['concerns', 'privacy', 'security', 'discrimination', 'accountability', 'respect', 'community', 'development', 'values', 'rights']","['table b.5 illustrates concerns about accountability fairness and non-discrimination transparency privacy and safety and security', 'table b.6 illustrates concerns about accountability fairness and non-discrimination transparency privacy and safety and security', 'table b.2 illustrates concerns about human rights fairness and non-discrimination privacy safety and security human control of technology and respect for the rule of law']"
5,22,5_vehicles_autonomous_impairments_facial,"['vehicles', 'autonomous', 'impairments', 'facial', 'surveillance', 'crashes', 'example', 'driver', 'behaviours', 'recognition']","['table b.9 ai situation explanation service for people with visual impairments description the use case supports the daily life of people with visual impairments through ai vision technologies', 'in contrast specific instance of vehicle crashes involving driver assistance features rather than fully autonomous vehicles have attracted great deal of imprecise media attention and tarnished the reputation of autonomous vehicles in some eyes', 'table b.3 enhancing traffic management efficiency and infraction detection accuracy with ai technologies description big data-enabled ai technologies are applied to monitoring and managing the traffic in large municipality in china']"
6,21,6_misuse_abuse_security_variability,"['misuse', 'abuse', 'security', 'variability', 'predictability', 'adversarial', 'attacks', 'behaviours', 'applications', 'risks']","['some aspects that are covered by this theme and are often part of security by design approach to ai are reliability ai systems and applications that perform consistently as intended testing and monitoring can help minimize downstream misuse and abuse of an ai system and application', 'are any processes in place for end users or other persons directly or indirectly affected by the ai system to report potential human rights issues and for the organization to respond and take such feedback into account in order to improve the ai system', 'testing and monitoring also help determine whether systems are robust and designed to withstand unforeseen events and adversarial attacks that can damage or manipulate predictability improving predictability in ai systems and applications is generally presented as key mechanism to help mitigate the risk of ai systems being compromised assessment and mitigation of safety related risks considering the complexity of the environment in which ai systems and applications can be used e.g']"
7,21,7_utilitarianism_ethical_utilitarian_frameworks,"['utilitarianism', 'ethical', 'utilitarian', 'frameworks', 'transplant', 'consequentialism', 'societal', 'deontology', 'solutions', 'outcomes']","['4.3.3 utilitarianism utilitarianism is an ethical framework that maximizes good and minimizes harm', 'examples include the trolley problem where utilitarianism supports murder or the example of transplant patients at hospital where utilitarianism supports the dissection of healthy donor to transplant their organs into multiple patients', 'examples of areas where there is an increasing risk for undesirable ethical and societal outcomes and harms include the following financial harm psychological harm harm to physical health or safety intangible property for example ip theft damage to company reputation social or political systems for example election interference loss of trust in authorities civil liberties for example unjustified imprisonment or other punishment censorship privacy breaches']"
8,18,8_privacy_rights_dignity_social,"['privacy', 'rights', 'dignity', 'social', 'content', 'alienation', 'labour', 'equitable', 'discrimination', 'discriminatory']","['in com- bination with nano-technology without consent or unknowingly or system is being hacked due to ai motivated reasons illustrating breach of international human rights right to life liberty and security of person see 5.1 privacy see 6.2.6 safety and security see 6.2.7 and the respect for the rule of law see 6.2.10', 'in addition seven ai threats are classified into three categories ai value judgment human discrimination in ai ai weighing of human value malicious use of ai lethal ai weapons ai-based cyber attacks excessive privacy intrusion and human alienation ai usurpation of human occupations deepening the alienation of the digitally vulnerable the authors draw fourteen topics based on three categories protection of social values including prevention of social discrimination social inclusion as whole respect for human dignity pursuit of human benefit and happiness ai control explainable algorithm use of data based on social ethics prepare for malfunctions and hazardous situations ultimately human controlled limiting the purpose of using ai activating the post-management system clear division of responsibility and possible to check whether ai is applied and fostering digital citizenship culture of continuous multilateral communication enhancement of ai utilization capabilities', 'potential considerations regarding the role ai plays in labour relations include ensuring that the rules regarding employment and employment relationships are understood and that humans are involved in the type of decisions that require effective human oversight and empathy for example the use of ai in managing workers including gig-economy workers avoiding discrimination between workers preventing disproportionate and undue surveillance at work particularly in remote work protecting worker privacy eliminating all forms of forced or compulsory labour and the effective abolition of child labour assuring fair remuneration working conditions and health and safety workers protection and other concerns are addressed for example crowd sourced and outsourced workers preparing training data or content moderators exposed to ai-mediated social media content issues of human development and training especially in setting where the introduction of ai eliminates work roles or changes their nature in major fashion for example retraining anticipating the consequences of the introduction of ai and reskilling of the workforce assurances that respect for human life and human dignity are maintained and that ai and big data systems do not negatively affect human agency liberty and dignity \ufeff\x08 providing for rules on businesses and developers liability making ai the subject of social dialogue and collective bargaining according to the rules and practices in place in each organization']"
