Topic,Count,Name,Representation,Representative_Docs
-1,155,-1_bias_risk_diversity_ais,"['bias', 'risk', 'diversity', 'ais', 'stakeholders', 'stakeholder', 'outcomes', 'consideration', 'assessment', 'requirements']","['concluding an iteration of the ongoing evaluation process after each iteration of the ongoing evaluation process review and update if necessary the parts of the bias profile as follows requirements for bias consideration stakeholder id see clause for update of the identified stakeholders data representation see clause risk and impact assessment see clause evaluation process including the list of items to monitor see clause outcomes through the activities and tasks set out in this clause the users of the standard shall gain an understanding of the ongoing evaluation of bias in the ais', 'the bias consideration process bias profile values statement for the ais stakeholder identification data representation evaluation report the ais life cycle business case ais system design ais deployment strategy ais retirement plan outputs an updated bias profile an initial or updated bias risk and impact assessment actions the assessment process shall commence at the creation of the business case the risk and impact metrics shall be identified and the rationale for them provided', 'inputs ais requirements documentation ais design documentation the bias profile sections for stakeholder id see clause data representation see clause risk and impact assessment see clause documentation from the evaluation actions set out above outputs an updated bias profile an updated evaluation document that includes list of items to monitor the process description the rationale for recurrence drifts and the plans to act upon each if any actions ongoing evaluation process set up define the list of items to monitor']"
0,52,0_bias_biases_mitigate_assess,"['bias', 'biases', 'mitigate', 'assess', 'foresight', 'caught', 'hindsight', 'inform', 'categorizing', 'policy']","['intentionally by dating specific policy to mitigate unwanted bias for example gender discrimination unintentionally through', 'the interaction of data and model in both of which unwanted bias has been addressed does not preclude unwanted bias in the outputs', 'policy intended to mitigate discrimination but can actually increase unwanted bias for example mandating can not be used to assess loan rates but then unintentionally the model data of stakeholders categorized cording to sex can not be assessed for unwanted bias']"
1,51,1_algorithmic_bias_model_criteria,"['algorithmic', 'bias', 'model', 'criteria', 'automated', 'detect', 'normative', 'processing', 'metrics', 'consideration']","['the bias profile purpose the bias profile is defined see clause as repository of information created and maintained through the activities of algorithmic bias consideration defined in this its purpose is to provide record of how bias has been considered in relation to an ais', 'understanding algorithmic bias and aspects of human bias', 'understanding algorithmic bias and aspects of human bias the complex and multifaceted nature of algorithmic bias means there have been number of definitions and elaborations associated with this phenomenon']"
2,34,2_risk_risks_ria_impacts,"['risk', 'risks', 'ria', 'impacts', 'mitigation', 'process', 'mission', 'guidance', 'assessments', 'inventory']","['risk and impact assessment purpose the purpose of the risk and impact assessment ria section is to set out series of actions for the cation and analysis of risks and impacts arising from the ais under consideration', 'risk and impact assessment the goal of risk and impact assessment ria is the identification and analysis of risks arising from the ais', 'risk and impact assessment']"
3,34,3_cultural_cultures_social_technologies,"['cultural', 'cultures', 'social', 'technologies', 'family', 'biases', 'gender', 'stereotypes', 'organisational', 'ethnic']","['race and nationality the concentration of leading technology companies in particular countries or social groups with the ment of those technologies more broadly means the racial and national context of the latter might not be taken into account', 'for example the case of algorithmic manipulation that used social media hashtags to foment interracial violence in south dimensions of cultural bias under this heading we set out various ways in which confined cultural context and imagination can atively impact particular groups', 'culture as defined by the unesco is the set of distinctive spiritual material intellectual and emotional features of society or social group and that it encompasses in addition to art and literature lifestyles ways of living together value systems traditions and where social group is based on national religious workplace professional family tribal or other group attributes']"
4,33,4_bias_ais_requirements_consideration,"['bias', 'ais', 'requirements', 'consideration', 'bug', 'objectives', 'testing', 'methods', 'scenarios', 'process']","['requirements for bias consideration purpose the purpose of requirements setting for bias consideration is to establish forethought on the role of bias in the ais', 'an assessment of the relationship between the assessed bias and business requirements where applicable comparison of the ais decisions and an expert panel decisions where applicable an assessment of the bias in the design of the ui and ux and their impact on data bias description of the explored biases and where feasible the sources of these biases the results of evaluating the mitigation process and the performance optimization process for bias actions review review the ais requirements', 'bias profile clause the record of the process of bias consideration throughout the ais life cycle within specific context of use']"
5,28,5_stakeholder_stakeholders_ais_influencing,"['stakeholder', 'stakeholders', 'ais', 'influencing', 'governance', 'business', 'map', 'io', 'responsible', 'drivers']","['governance processes and policies to include where available diversity and inclusion policies and priorities organizational values map of accountability structure map of internal governance structures map of external governance structures project documentation standards including creation maintenance and storage inventory of existing responsible innovation procedures in use of the organization outputs the bias profile of the ais including the bias requirements and boundaries of acceptability values statement for the ais incorporating bias considerations actions gather the essential and recommended documents', 'repository of bias profile documents requirements for bias consideration stakeholder identification data representation risk impact assessment system evaluation design and development system requirements system conception deployment operation and monitoring system decommissioning bi as pr of il ns tr ct io et ec ti id nt if ic at io it ig at io reproduced with permission from julian padget figure development stakeholder identification the two goals for stakeholder identification are to identify which groups can influence the ais and which groups can be impacted by the ais', 'stakeholder identification clause the attributes of all stakeholders that influence and are impacted by the ais']"
6,27,6_attributes_stakeholder_identification_stakeholders,"['attributes', 'stakeholder', 'identification', 'stakeholders', 'annex', 'debt', 'traits', 'guide', 'diverse', 'dependent']","['the stakeholder identification process shall include the following actions document and provide rationale for the specific process defined by those carrying out stakeholder identification the resulting decisions when addressing each of the actions described in clause apply diverse perspectives consulting with influencing and impacted stakeholders already identified to identify additional stakeholders and their attributes see annex', 'attributes of impacted stakeholders', 'for cancer prediction the attributes can be immutable attributes sex age race inherent physical biometric properties including seen and unseen disabilities dynamic attributes and traits domicile context of use attributes history of medical health for credit scoring the attributes can be immutable attributes age employment history income dynamic attributes and traits debt instruments context of use attributes capital assets debt burden process to identify attributes impacted stakeholders when identifying the attributes of impacted stakeholders the following guide may be considered identify existing documentation which may be used to guide the stakeholder identification process']"
7,25,7_definitions_standard_equals_mandatory,"['definitions', 'standard', 'equals', 'mandatory', 'abbreviations', 'conformance', 'requirements', 'footnote', 'statements', 'accordance']","['where several definitions have been sourced from the same iso standard all the definitions reference the same footnote', 'normative references definitions acronyms and abbreviations definitions', 'word usage the word shall indicates mandatory requirements strictly to be followed in order to conform to the standard and from which no deviation is permitted shall equals is required to the word should indicates that among several possibilities one is recommended as particularly suitable without mentioning or excluding others or that certain course of action is preferred but not necessarily required should equals is recommended that']"
8,24,8_stakeholders_influencing_grouped_determining,"['stakeholders', 'influencing', 'grouped', 'determining', 'estonian', 'lines', 'organizational', 'outcomes', 'consumers', 'unions']","['attributes of influencing stakeholders', 'process of determining the influence of influencing stakeholders', 'influencing stakeholders']"
9,24,9_features_ais_japan_useful,"['features', 'ais', 'japan', 'useful', 'type', 'implications', 'developers', 'documentation', 'software', 'experts']","['the correlation between features can change so that some features can become less relevant for the purpose of the ais and others can become more relevant', 'recommended feasibility study to understand the conceptualization of the ais and forethought about and investigation of barriers to and enablers of the ais the set of ontologies and to support the assessment of ethical siderations and any other documentation that has been prepared in relation to the development and operation of the ais', 'essential business requirements to understand the purpose of the ais its context of use and thought about what the ais should do and why design documentation including ui and ux design to understand how the ais should deliver the function described in the requirements and any functional considerations and governance processes to understand the organizational context for the development and operation of the ais']"
10,23,10_ansi_international_organization_standards,"['ansi', 'international', 'organization', 'standards', 'permissions', 'printed', 'states', 'acknowledgments', 'certification', 'iso']","['this material is reproduced from with permission of the american national standards institute ansi on behalf of the international organization for standardization', 'this material is reproduced from with permission of the american national standards institute ansi on behalf of the international organization for standardization', 'this material is reproduced from with permission of the american national standards institute ansi on behalf of the international organization for standardization']"
11,23,11_evaluation_outputs_ais_design,"['evaluation', 'outputs', 'ais', 'design', 'assess', 'evaluate', 'outcomes', 'processes', 'bias', 'interprets']","['evaluation the goal of evaluation is to evaluate the ais as whole for bias through two processes assess for bias in the design and outputs of the ais set up process to perform an ongoing evaluation of the ais', 'evaluation clause evaluating the ais as whole for bias through two processes assess for bias in the design and outputs of the ais set up process to perform the ongoing evaluation of the ais', 'evaluation purpose this clause sets out how to evaluate the ais as whole for bias through two processes assess for bias in the design and outputs of the ais set up process to perform an ongoing evaluation of the ais']"
12,19,12_resources_additional_limitations_visit,"['resources', 'additional', 'limitations', 'visit', 'specifics', 'focuses', 'mehrabi', 'disclaimer', 'documented', 'considerations']","['additional resources', 'additional resources', 'additional resources black et al']"
13,19,13_profile_feeds_bias_forwards,"['profile', 'feeds', 'bias', 'forwards', 'intermediate', 'stages', 'versions', 'initial', 'information', 'training']","['each activity feeds forwards and feeds backwards to facilitate the bias consideration process', 'each activity in the bias profile construction feeds forwards and feeds backwards to facilitate the bias eration process', 'the bias profile at the center of figure holds the initial multiple intermediate and most recent versions of the documents associated with each activity that capture information for input to later stages and feedback for subsequent iterations through each some or all of the stages']"
14,19,14_metric_threshold_metrics_similarity,"['metric', 'threshold', 'metrics', 'similarity', 'margin', 'granularities', 'diameter', 'density', 'thresholds', 'appealing']","['this margin and the identification of the threshold can be informed by the density of individuals and the diameter of the denoted by the selected similarity attributes', 'metrics choose metric', 'when choosing similarity metric setting the threshold value needs consideration experimentation and justification']"
