Topic,Count,Name,Representation,Representative_Docs
-1,146,-1_bayesian_environment_pii_networks,"['bayesian', 'environment', 'pii', 'networks', 'entity', 'applications', 'ecosystem', 'expert', 'automated', 'trustworthiness']","['3.6.15 relationship extraction relation extraction task 3.1.35 of identifying relationships among entities mentioned in text 3.6.16 sentiment analysis task 3.1.35 of computationally identifying and categorizing opinions expressed in piece of text speech or image to determine range of feeling such as from positive to negative note to entry examples of sentiments include approval disapproval positive toward negative toward agreement and disagreement', '3.1.13 expert system ai system 3.1.4 that accumulates combines and encapsulates knowledge 3.1.21 provided by human expert or experts in specific domain to infer solutions to problems 3.1.14 general ai agi artificial general intelligence type of ai system 3.1.4 that addresses broad range of tasks 3.1.35 with satisfactory level of performance note to entry compared to narrow ai 3.1.24', 'source iso/iec 27042:2015 3.21 3.5.18 validation confirmation through the provision of objective evidence that the requirements for specific intended use or application have been fulfilled source iso/iec 27043:2015 3.16 3.6 terms related to natural language processing 3.6.1 automatic summarization task 3.1.35 of shortening portion of natural language 3.6.7 content or text while retaining important semantic information 3.6.2 dialogue management task 3.1.35 of choosing the appropriate next move in dialogue based on user input the dialogue history and other contextual knowledge 3.1.21 to meet desired goal 3.6.3 emotion recognition task 3.1.35 of computationally identifying and categorizing emotions expressed in piece of text speech video or image or combination thereof note to entry examples of emotions include happiness sadness anger and delight']"
0,38,0_edge_cloud_computing_storage,"['edge', 'cloud', 'computing', 'storage', 'models', 'resource', 'services', 'virtualized', 'servers', 'personalized']","['figure example of model training in cloud and at the edge this example is applied for local area-based data service e.g', 'due to resource restrictions of edge devices computing and storage intensive tasks related to training validation and maintenance of models are performed using cloud infrastructure', 'three principal ml system designs combine cloud and edge model training in the cloud model training at the edge and model training in cloud and at the edge']"
1,32,1_model_algorithm_linear_parameters,"['model', 'algorithm', 'linear', 'parameters', 'trained', 'labels', 'ml', 'regression', 'θ0', 'intercept']","['5.11.7 trained model this document defines trained model as the result of model training which in turn is defined as the process to establish or to improve the parameters of machine learning model based on machine learning algorithm by using training data', ""3.3.5 machine learning ml process of optimizing model parameters 3.3.8 through computational techniques such that the model 's 3.1.23 behaviour reflects the data or experience 3.3.6 machine learning algorithm algorithm to determine parameters 3.3.8 of machine learning model 3.3.7 from data according to given criteria example consider solving univariate linear function θ0 θ1x where is an output or result is an input θ0 is an intercept the value of where x=0 and θ1 is weight"", '3.3.14 trained model result of model training 3.3.15 3.3.15 training model training process to determine or to improve the parameters of machine learning model 3.3.7 based on machine learning algorithm 3.2.10 by using training data 3.3.16 3.3.16 training data data used to train machine learning model 3.3.7 3.3.17 unsupervised machine learning machine learning 3.3.5 that makes only use of unlabelled data during training 3.3.15 3.4 terms related to neural networks 3.4.1 activation function function applied to the weighted combination of all inputs to neuron 3.4.9 note to entry activation functions allow neural networks to learn complicated features in the data']"
2,29,2_answering_generation_speech_dialogue,"['answering', 'generation', 'speech', 'dialogue', 'nlg', 'components', 'polysemy', 'chatbots', 'sentences', 'conversational']","['such system needs natural language understanding component and natural language generation component', '9.2 natural language processing 9.2.1 general natural language processing is information processing based upon natural language understanding and natural language generation', 'removed comma after chinese in note to entry 3.6.8 3.6.8 natural language generation nlg task 3.1.35 of converting data carrying semantics into natural language 3.6.7 3.6.9 natural language processing nlp system information processing based upon natural language understanding 3.6.11 or natural language generation 3.6.8 3.6.10 natural language processing nlp discipline discipline concerned with the way systems acquire process and interpret natural language 3.6.7 \ufeff\x08 3.6.11 natural language understanding nlu natural language comprehension extraction of information by functional unit from text or speech communicated to it in natural language 3.6.7 and the production of description for both the given text or speech and what it represents source iso/iec 2382:2015 modified note to entry has been removed hyphen in natural- language has been removed nlu has been added']"
3,29,3_knowledge_declarative_procedural_semantic,"['knowledge', 'declarative', 'procedural', 'semantic', 'mushroom', 'implicit', 'facts', 'types', 'semantics', 'paradigm']","['there are two main types of such knowledge declarative and procedural', 'declarative knowledge is about what is', '3.1.12 declarative knowledge knowledge represented by facts rules and theorems note to entry usually declarative knowledge can not be processed without first being translated into procedural knowledge 3.1.28']"
4,28,4_robustness_ability_resilience_reliability,"['robustness', 'ability', 'resilience', 'reliability', 'robust', 'safety', 'conditions', 'maintenance', 'noisy', 'performance']","['robustness can encompass other attributes such as resilience and reliability', '5.15.2 ai robustness for ai systems robustness can describe their ability to maintain their level of performance as intended by their developers under any circumstances', '3.5.9 reliability property of consistent intended behaviour and results source iso/iec 27000:2018 2.55 3.5.10 resilience ability of system to recover operational condition quickly following an incident 3.5.11 risk effect of uncertainty on objectives note to entry an effect is deviation from the expected']"
5,26,5_stakeholders_oversight_objectives_impacts,"['stakeholders', 'oversight', 'objectives', 'impacts', 'assurance', 'architecture', 'requirements', 'designed', 'processes', 'property']","['source iso/iec tr 24027:2021 3.3.2 modified remove oxford comma in definition and note to entry 3.5.5 control purposeful action on or in process to meet specified objectives source iec 61800-7-1:2015 3.2.6 3.5.6 controllability controllable property of an ai system 3.1.4 that allows human or another external agent to intervene in the system functioning 3.5.7 explainability property of an ai system 3.1.4 to express important factors influencing the ai system 3.1.4 results in way that humans can understand note to entry it is intended to answer the question why without actually attempting to argue that the course of action that was taken was necessarily optimal', 'during this stage and particularly before the conclusion stakeholders should ensure the ai system fulfils the original objectives requirements and other targets identified during the inception stage', 'examples of processes that can occur during the inception stage include objectives stakeholders should determine why an ai system needs to be developed']"
6,25,6_lifelong_incremental_drift_retraining,"['lifelong', 'incremental', 'drift', 'retraining', 'continual', 'training', 'learns', 'connectionist', 'concept', 'knowledge']","['this becomes more challenging for ai systems which use continuous learning also known as continual learning or lifelong learning where the system learns in the operation stage and where ongoing testing is required', '3.1.9 continuous learning continual learning lifelong learning incremental training of an ai system 3.1.4 that takes place on an ongoing basis during the operation phase of the ai system life cycle 3.1.10 connectionism connectionist paradigm connectionist model connectionist approach form of cognitive modelling that uses network of interconnected units that generally are simple computational units 3.1.11 data mining computational process that extracts patterns by analysing quantitative data from different perspectives and dimensions categorizing them and summarizing potential relationships and impacts source iso 16439:2014 3.13 modified replace categorizing it with categorizing them because data is plural', '5.11.9.2 continuous learning continuous learning also known as continual learning or lifelong learning is incremental training of model that takes place on an ongoing basis while the system is running in production']"
7,24,7_roles_authority_partner_organizations,"['roles', 'authority', 'partner', 'organizations', 'platform', 'providers', 'stakeholder', 'entities', 'makers', 'auditor']","['5.19.5.3 data provider data provider is an organization or entity that is concerned providing data used by ai products or services', '\ufeff\x08 figure ai stakeholder roles and their sub-roles 5.19.2 ai provider 5.19.2.1 general an ai provider is an organization or entity that provides products or services that uses one or more ai systems', '5.19.2.3 ai service or product provider an ai service or product provider is an organization or entity that provides ai services or products either directly usable by an ai customer or user or to be integrated into system using ai along with non-ai components']"
8,23,8_refer_modified_comma_names,"['refer', 'modified', 'comma', 'names', 'entry', 'information', 'denotational', 'usage', 'locations', 'nns']","['remove note to entry inference term and definition standardized by iso/iec 2382-28:1995', 'source iso 31000:2018 3.1 modified remove comma after both in note to entry', '\ufeff\x08 source iso/iec 2382-28:1995 28.02.22 modified remove comma after rules in the definition']"
