Topic,Count,Name,Representation,Representative_Docs
-1,122,-1_organization_management_performance_requirements,"['organization', 'management', 'performance', 'requirements', 'implementation', 'guidance', 'processes', 'operation', 'context', 'external']","['\ufeff\x08 implementation guidance responsible development for ai system processes should include consideration of without limitation the following life cycle stages generic ai system life cycle model is provided by iso/iec but the organization can specify their own life cycle stages testing requirements and planned means for testing human oversight requirements including processes and tools especially when the ai system can impact natural persons at what stages ai system impact assessments should be performed training data expectations and rules e.g', 'context of the organization 4.1 understanding the organization and its context the organization shall determine external and internal issues that are relevant to its purpose and that affect its ability to achieve the intended result of its ai management system', '4.2 understanding the needs and expectations of interested parties the organization shall determine the interested parties that are relevant to the ai management system the relevant requirements of these interested parties which of these requirements will be addressed through the ai management system']"
0,43,0_impacts_groups_assessments_societal,"['impacts', 'groups', 'assessments', 'societal', 'assessing', 'sustainability', 'environmental', 'greenhouse', 'emissions', 'documentation']","['6.1.4 ai system impact assessment the organization shall define process for assessing the potential consequences for individuals or groups of individuals or both and societies that can result from the development provision or use of ai systems', 'b.5.2 ai system impact assessment process control the organization should establish process to assess the potential consequences for individuals or groups of individuals or both and societies that can result from the ai system throughout its life cycle', 'b.5.4 assessing ai system impact on individuals or groups of individuals control the organization should assess and document the potential impacts of ai systems to individuals or groups of individuals throughout the system life cycle']"
1,42,1_risk_risks_management_options,"['risk', 'risks', 'management', 'options', 'objectives', 'controls', 'assessments', 'process', 'actions', 'services']","['6.1.2 ai risk assessment the organization shall define and establish an ai risk assessment process that is informed by and aligned with the ai policy see 5.2 and ai objectives see 6.2 note when assessing the consequences as part of 6.1.2 the organization can utilize an ai system impact assessment as indicated in 6.1.4. is designed such that repeated ai risk assessments can produce consistent valid and comparable results identifies risks that aid or prevent achieving its ai objectives analyses the ai risks to assess the potential consequences to the organization individuals and societies that would result if the identified risks were to materialize assess where applicable the realistic likelihood of the identified risks determine the levels of risk evaluates the ai risks to compare the results of the risk analysis with the risk criteria see 6.1.1 prioritize the assessed risks for risk treatment', '6.1.3 ai risk treatment taking the risk assessment results into account the organization shall define an ai risk treatment process to select appropriate ai risk treatment options determine all controls that are necessary to implement the ai risk treatment options chosen and compare the controls with those in annex to verify that no necessary controls have been omitted note annex provides reference controls for meeting organizational objectives and addressing risks related to the design and use of ai systems', 'when risk assessments identify new risks that require treatment risk treatment process in accordance with 6.1.3 shall be performed for these risks']"
2,31,2_audit_documented_evidence_retention,"['audit', 'documented', 'evidence', 'retention', 'audits', 'entry', 'format', 'fulfilment', 'permission', 'criteria']","['note to entry audit evidence and audit criteria are defined in iso', 'documented information shall be available as evidence of the implementation of the audit programme and the audit results', '3.15 conformity fulfilment of requirement 3.14 3.16 nonconformity non-fulfilment of requirement 3.14 3.17 corrective action action to eliminate the cause of nonconformity 3.16 and to prevent recurrence 3.18 audit systematic and independent process 3.8 for obtaining evidence and evaluating it objectively to determine the extent to which the audit criteria are fulfilled note to entry an audit can be an internal audit first party or an external audit second party or third party and it can be combined audit combining two or more disciplines']"
3,31,3_data_provenance_methods_acquisition,"['data', 'provenance', 'methods', 'acquisition', 'labelling', 'quality', 'preparations', 'criteria', 'recording', 'learning']","['b.7.5 data provenance control the organization should define and document process for recording the provenance of data used in its ai systems over the life cycles of the data and the ai system', 'a.7.6 data preparation the organization shall define and document its criteria for selecting data preparations and the data preparation methods to be used', 'b.7.6 data preparation control the organization shall define and document its criteria for selecting data preparations and the data preparation methods to be used']"
4,25,4_pii_5259_processor_controllers,"['pii', '5259', 'processor', 'controllers', 'publication', 'processed', 'privacy', 'application', 'role', 'databases']","['iso/iec provides further information on pii controllers and pii processors', 'personally identifiable information pii processor or pii controller when processing pii', 'based on the organization and ai system data processing activities on pii and the organization role in application and development of the ai system through their life cycle the organization can take on the role of pii controller or joint pii controller pii processor or both']"
5,24,5_nonconformity_incidents_authorities_issues,"['nonconformity', 'incidents', 'authorities', 'issues', 'adverse', 'confidentiality', 'communication', 'reporting', 'anonymity', 'regulatory']","['by allowing reports to be made anonymously and confidentially provides reports according to 4.4 and if appropriate while maintaining confidentiality and anonymity in and respecting general business confidentiality considerations provides response mechanisms within an appropriate time frame', 'implementation guidance the reporting mechanism should fulfil the following functions options for confidentiality or anonymity or both available and promoted to employed and contracted persons staffed with qualified persons stipulates appropriate investigation and resolution powers for the persons referred to in provides for mechanisms to report and to escalate to management in timely manner provides for effective protection from reprisals for both the persons concerned with reporting and investigation e.g', '10.2 nonconformity and corrective action when nonconformity occurs the organization shall react to the nonconformity and as applicable take action to control and correct it deal with the consequences evaluate the need for action to eliminate the cause of the nonconformity so that it does not recur or occur elsewhere by reviewing the nonconformity determining the causes of the nonconformity determining if similar nonconformities exist or can potentially occur implement any action needed review the effectiveness of any corrective action taken make changes to the ai management system if necessary']"
6,24,6_responsible_design_development_objectives,"['responsible', 'design', 'development', 'objectives', 'processes', 'organizational', 'specification', 'guide', 'achieve', 'planning']","['a.6 ai system life cycle a.6.1 management guidance for ai system development objective to ensure that the organization identifies and documents objectives and implements processes for the responsible design and development of ai systems', 'b.6.1.3 processes for responsible design and development of ai systems control the organization should define and document the specific processes for the responsible design and development of the ai system', 'b.6 ai system life cycle b.6.1 management guidance for ai system development b.6.1.1 objective to ensure that the organization identifies and documents objectives and implements processes for the responsible design and development of ai systems']"
7,21,7_risk_entry_safety_sectors,"['risk', 'entry', 'safety', 'sectors', 'health', 'uncertainty', 'events', 'organizations', 'environment', 'risks']","['note to entry risk is often characterized by reference to potential events as defined in iso guide and consequences as defined in iso guide or combination of these', 'source iso 31000:2018 3.8 modified added risk as application domain 3.22 governing body person or group of people who are accountable for the performance and conformance of the organization note to entry not all organizations particularly small organizations will have governing body separate from top management', 'note to entry risk is often expressed in terms of combination of the consequences of an event including changes in circumstances and the associated likelihood as defined in iso guide of occurrence']"
8,18,8_table_controls_guidance_implementation,"['table', 'controls', 'guidance', 'implementation', 'normative', 'inclusion', 'exclusion', 'applicability', 'objectives', 'design']","['annex provides implementation guidance for all the controls listed in table a.1', 'note control objectives and controls for ai resources are provided in a.4 in table a.1', 'table a.1 continued table a.1 continued \ufeff\x08 annex normative implementation guidance for ai controls b.1 general the implementation guidance documented in this annex relates to the controls listed in table a.1']"
9,17,9_suppliers_ensure_organization_expectations,"['suppliers', 'ensure', 'organization', 'expectations', 'relationships', 'customers', 'responsibilities', 'aligns', 'accountable', 'parties']","['b.10 third-party and customer relationships b.10.1 objective to ensure that the organization understands its responsibilities and remains accountable and risks are appropriately apportioned when third parties are involved at any stage of the ai system life cycle', 'a.10.3 suppliers the organization shall establish process to ensure that its usage of services products or materials provided by suppliers aligns with the organization approach to the responsible development and use of ai systems', 'b.10.3 suppliers control the organization should establish process to ensure that its usage of services products or materials provided by suppliers aligns with the organization approach to the responsible development and use of ai systems']"
10,17,10_technologies_explainability_transparency_considerations,"['technologies', 'explainability', 'transparency', 'considerations', 'features', 'financial', 'factors', 'develop', 'raises', 'grants']","['responsible development and use of an ai system therefore requires taking into account not only ai-specific considerations but also the system as whole with all the technologies and components that are used', 'certain features of ai such as the ability to continuously learn and improve or lack of transparency or explainability can warrant different safeguards if they raise additional concerns compared to how the task would traditionally be performed', 'ai potentially raises specific considerations such as the use of ai for automatic decision-making sometimes in non-transparent and non-explainable way can require specific management beyond the management of classical it systems']"
11,17,11_management_standards_leadership_establishing,"['management', 'standards', 'leadership', 'establishing', 'scope', 'influence', 'governance', 'culture', 'sector', 'obligations']","['incentives or consequences associated with the intended purpose and the use of ai systems culture traditions values norms and ethics with respect to development and use of ai competitive landscape and trends for new products and services using ai systems internal context related considerations such as organizational context governance objectives see 6.2 policies and procedures contractual obligations intended purpose of the ai system to be developed or used', 'vii international standard information technology artificial intelligence management system scope this document specifies the requirements and provides guidance for establishing implementing maintaining and continually improving an ai artificial intelligence management system within the context of an organization', 'd.2 integration of ai management system with other management system standards when providing or using ai systems the organization can have objectives or obligations related to aspects which are topics of other management system standards']"
12,14,12_policy_policies_continuing_alignment,"['policy', 'policies', 'continuing', 'alignment', 'suitability', 'apply', 'commitment', 'aspects', 'guide', 'planned']","['b.2.2 ai policy control the organization should document policy for the development or use of ai systems', 'b.2.4 review of the ai policy control the ai policy should be reviewed at planned intervals or additionally as needed to ensure its continuing suitability adequacy and effectiveness', 'a.2.4 review of the ai policy the ai policy shall be reviewed at planned intervals or additionally as needed to ensure its continuing suitability adequacy and effectiveness']"
13,14,13_data_quality_test_robustness,"['data', 'quality', 'test', 'robustness', 'supervised', 'trained', 'development', 'validation', 'appli', 'noise']","['for ai systems that use supervised or semi-supervised machine learning it is important that the quality of training validation test and production data are defined measured and improved to the extent possible and the organization should ensure that the data are suitable for its intended purpose', 'a.7.4 quality of data for ai systems the organization shall define and document requirements for data quality and ensure that data used to develop and operate the ai system meet those requirements', 'b.7.4 quality of data for ai systems control the organization should define and document requirements for data quality and ensure that data used to develop and operate the ai system meet those requirements']"
14,14,14_evaluation_performance_criteria_ranges,"['evaluation', 'performance', 'criteria', 'ranges', 'reliability', 'improve', 'accountability', 'effectiveness', 'expert', 'regression']","['where the ai system can not meet the documented criteria for evaluation especially against responsible ai system development and use objectives see b.6.1.2 and b.9.3 the organization should reconsider or manage the deficiencies of the intended use of the ai system its performance requirements and how the organization can effectively address the impacts to individuals or groups of individuals or both and societies', 'the organization should additionally ensure that the means and processes used to evaluate the ai system including where applicable the selection and management of evaluation data improve the completeness and the reliability in assessment of its performance with respect to the defined criteria', 'the organization should define and document evaluation criteria such as but not limited to plan to evaluate the ai system components and the whole ai system for risks related to impacts on individuals or groups of individuals or both and societies \ufeff\x08 the evaluation plan can be based on for example reliability and safety requirements of the ai system including acceptable error rates for the ai system performance responsible ai system development and use objectives such as those in b.6.1.2 and b.9.3 operational factors such as quality of data intended use including acceptable ranges of each operational factor any intended uses which can require more rigorous operational factors to be defined including different acceptable ranges for operational factors or lower error rates the methods guidance or metrics to be used to evaluate whether relevant interested parties who make decisions or are subject to decisions based on the ai system outputs can adequately interpret the ai system outputs']"
15,13,15_respect_role_responsibly_intervening,"['respect', 'role', 'responsibly', 'intervening', 'intends', 'drivers', 'organizations', 'services', 'utilizing', 'introduction']","['28_42001_modified.pdf introduction artificial intelligence ai is increasingly applied across all sectors utilizing information technology and is expected to be one of the main economic drivers', 'this document intends to help organizations responsibly perform their role with respect to ai systems e.g', 'this document is intended to help the organization develop provide or use ai systems responsibly in pursuing its objectives and meet applicable requirements obligations related to interested parties and expectations from them']"
16,12,16_guidance_developing_impacts_organization,"['guidance', 'developing', 'impacts', 'organization', 'environments', 'premises', 'principles', 'cloud', 'constitutes', 'responsibilities']","['\ufeff\x08 implementation guidance because ai systems potentially generate significant impact to individuals groups of individuals or both and societies the organization that provides and uses such systems should based on the intended purpose and use of these systems assess the potential impacts of these systems on these groups', 'implementation guidance in an ai system life cycle responsibilities can be split between parties providing data parties providing algorithms and models parties developing or using the ai system and being accountable with regard to some or all interested parties', 'implementation guidance the organization can need different categories of data from different sources depending on the scope and use of their ai systems']"
17,12,17_resources_identification_tooling_competences,"['resources', 'identification', 'tooling', 'competences', 'decommissioning', 'transfer', 'maintenance', 'organization', 'components', 'deployment']","['b.4.5 system and computing resources control as part of resource identification the organization should document information about the system and computing resources utilized for the ai system', 'a.4.3 data resources as part of resource identification the organization shall document information about the data resources utilized for the ai system', 'b.4.3 data resources control as part of resource identification the organization should document information about the data resources utilized for the ai system']"
18,12,18_roles_responsibilities_mentoring_directors,"['roles', 'responsibilities', 'mentoring', 'directors', 'hiring', 'trustees', 'committees', 'overseers', 'requirements', 'duties']","['note applicable actions can include for example the provision of training to the mentoring of or the re- assignment of currently employed persons or the hiring or contracting of competent persons', 'note to entry governing body can include but is not limited to board of directors committees of the board supervisory board trustees or overseers', '5.3 roles responsibilities and authorities top management shall ensure that the responsibilities and authorities for relevant roles are assigned and communicated within the organization']"
