Topic,Count,Name,Representation,Representative_Docs
-1,32,-1_data_requirements_quality_planning,"['data', 'requirements', 'quality', 'planning', 'management', 'policies', 'dqp', 'validation', 'infrastructure', 'monitoring']","['7.6 set policies to ensure data quality the governing body should have sufficient visibility into the data quality governance process such that data quality policies are set to achieve the broad data quality goals as well as different ai stakeholder requirements such as regulators requirements', '6.7 management processes for dq the followings are the practices associated with management processes for dq managers should ensure that data quality measures on all aspects of data quality are defined with effective management controls within the data quality strategies and policies throughout the phases of the dlc model according to iso/iec 5259-1 across different layers of the organization', 'according to iso/iec ts policy statements can specify the following governing body reserve powers and the extent to which authority is delegated to managers the governing body typically retains involvement in approval of major investments oversight of programs and projects with major impact on the business and approval of key risk management practices the types of decisions made by data quality related structures and individuals in the organization the responsibility and authority for policies it-related architecture decision making sourcing strategies and decisions specific roles of the existing governance structure in relation to the data quality governance governance steering group risk committee and audit committee risk appetite internal control requirements for risk management reporting requirements by management']"
0,50,0_governance_ml_analytics_framework,"['governance', 'ml', 'analytics', 'framework', 'organization', 'model', 'dlc', 'dataset', 'objectives', 'technology']","['the organization use of data for analytics and ml an organization use of data for analytics and ml to achieve its ml supported organization business objectives should be subject to the strategies and policies defined as part of the data quality governance framework as well as the management processes for dq', 'the data quality governance framework for analytics and ml assists the governing body in establishing data quality governance within its organization with adequate controls across different layers of the organization throughout the data life cycle dlc', 'international standard artificial intelligence data quality for analytics and machine learning ml part data quality governance framework scope this document provides data quality governance framework for analytics and machine learning ml to enable governing bodies of organizations to direct and oversee the implementation and operation of data quality measures management and related processes with adequate controls throughout the data life cycle dlc model according to iso/iec 5259-1']"
1,20,1_entry_officers_changes_executive,"['entry', 'officers', 'changes', 'executive', 'managers', 'organization', 'roles', 'entity', 'authority', 'policies']","['thus the governing body should ensure that an oversight mechanism is established to ensure managers conformance with the strategies and policies as stipulated and agreed upon by the governing body and performance in achieving the required ml supported organization business objectives', '3.6 governance human-based system comprising directing overseeing and accountability source iso/iec 38500:2024 3.3 3.7 governing body person or group of people who have ultimate accountability for the whole organization note to entry every organizational entity has one governing body whether or not it is explicitly established', 'source iso/iec 38500:2024 3.1 3.5 executive manager person who has authority delegated from the governing body for implementation of strategies and policies to fulfil the purpose of the organization note to entry executive managers can include roles which report to the governing body or the head of the organization or have overall accountability for major reporting function for example chief executive officers ceos heads of government organizations chief financial officers cfos chief operating officers coos chief information officers cios and similar roles']"
2,20,2_business_supported_organization_objectives,"['business', 'supported', 'organization', 'objectives', 'ml', 'achieving', 'processes', 'strategies', 'rests', 'managers']","['8.3 implement data quality management processes managers are responsible for achieving the required ml supported organization business objectives within the data quality strategies and policies agreed by the governing body', 'the governing body should understand the importance of data quality to achieve the ml supported organization business objectives', 'during this process managers should ensure that the strategic plans for data quality are well aligned with the organization ml supported organization business objectives']"
3,17,3_dq_committee_organization_strategies,"['dq', 'committee', 'organization', 'strategies', 'policies', 'delegation', 'managers', 'oversight', 'outcomes', 'overseeing']","['6.5 dq accountabilities the followings are the practices associated with dq accountabilities the governing body is accountable for achieving ml supported organization business objectives and formulating data quality strategies', 'the governing body should ensure that the oversight of managers performance in achieving the ml supported organization business objectives is through the dq committee and has mechanisms in place to measure against the desired outcomes', 'the governing body should ensure that the delegation to the management is through the dq committee']"
4,14,4_data_authority_principles_accountability,"['data', 'authority', 'principles', 'accountability', 'policies', 'ensure', 'responsibilities', 'roles', 'strategies', 'management']","['if authority is delegated by the governing body managers can develop the strategic plans for data quality including data quality goals gaps plans and programs', 'responsibilities of management 8.1 implement data quality strategies if authority is delegated by the governing body managers can develop strategic plans including data quality goals gaps plans and programs', 'based on data quality principles and directives set by the governing body managers should establish and enforce comprehensive data quality policies to ensure that data quality strategy meets its purpose']"
5,12,5_risk_items_project_decision,"['risk', 'items', 'project', 'decision', 'makers', 'impact', 'treatment', 'reports', 'management', 'mitigated']","['specifically project-specific risk management practices include the following steps repeated for each phase of the dlc and the dqp risk assessment consisting of risk identification of project-specific risk items that are likely to affect the dq project success e.g', 'the governing body should ensure that the frequency of producing risk management reports and distribution is set to facilitate informed decision-making about risk by the appropriate decision makers especially the governing body', 'the progress in resolving the risk items is monitored and reported to facilitate informed decision-making about risk by appropriate decision makers especially the governing body']"
6,9,6_management_practices_dqp_dlc,"['management', 'practices', 'dqp', 'dlc', 'phases', 'guidance', 'risks', 'assess', 'capabilities', 'objectives']","['6.6 dq risk management the followings are the practices associated with dq risk management the governing body should set policies on internal risk control over the phases of the dlc model in iso/iec 5259-1 the dqp in iso/iec 5259-4 and management practices in iso/iec 5259-3 taking into account the organization risk appetite for both outsourced and in-house data-related processes ml supported organization business objectives and regulatory requirements', 'dq risk management an organization should have proper risk management capabilities to assess and mitigate risks associated with the dqp in iso/iec 5259-4 and the management practices in iso/iec 5259-3 to achieve ml supported organization business objectives', '7.5 data quality risk management capability the governing body should ensure that the organization has proper risk management capabilities and culture to mitigate risks associated with dlc model phases in iso/iec 5259-1 the dqp in iso/iec 5259-4 and management practices in iso/iec 5259-3 to achieve ml supported organization business objectives']"
7,9,7_budgets_plans_planning_objectives,"['budgets', 'plans', 'planning', 'objectives', 'strategic', 'iterative', 'implemented', 'performances', 'operationalize', 'projects']","['managers can operationalize the strategic plan by laying out more detailed plans with shorter time perspectives', 'the plan includes budgets specific tasks to be performed time line and human resource requirements', 'short-term operating plans can include more specific data quality objectives action plans programs and projects and associated budgets and can be laid out as part of organization planning and control cycle']"
8,8,8_dlc_management_dqp_practices,"['dlc', 'management', 'dqp', 'practices', 'policies', 'internal', 'resources', 'risks', 'allocating', 'requirements']","['taking into account the organization risk appetite and ml supported organization business objectives and legal requirements such policies guide the organization in terms of how risks associated with the dlc phases the dqp and management are properly handled and managed', 'the governing body should ensure that the policies are set the resources are allocated and managers reflect risk management policies principles and practices into the dlc the dqp and management practices', 'in sum the governing body should do the following delegate the responsibility and authority to managers to implement risk-based dlc dqp and management practices ensure that the risk-based dlc dqp and management practices are integrated with the organization existing overall risk management framework direct the organization to use the adopted risk-based dlc dqp and management practices monitor the risk management results through defining clear line of accountability and reporting arrangement']"
9,8,9_procedures_reporting_responsibilities_roles,"['procedures', 'reporting', 'responsibilities', 'roles', 'management', 'datasets', 'specification', 'pii', 'model', 'training']","['for the data augmentation phase management should ensure that mechanism roles responsibilities and rules such as reporting procedures is established to ensure pre-processed datasets are further augmented to optimize ml results', 'for the data preprocessing phase management should ensure that mechanism roles responsibilities and rules such as reporting procedures is established to ensure raw datasets are pre-processed to prepare for training an ml model', 'for the data provisioning phase management should ensure that mechanism roles responsibilities and rules such as reporting procedures is established to ensure process is built to present the prepared data for use in ml and validation and verification process is built to monitor how data quality is maintained in the input phase when input data are used for training an ml model according to iso/iec evaluation phase when predictions made by the trained ml model are tested according to iso/iec and output phase when predictions are made and actions are taken after applying the trained ml model to production data according to iso/iec']"
10,8,10_assurance_operation_reports_specification,"['assurance', 'operation', 'reports', 'specification', 'pii', 'risks', 'validates', 'outliers', 'modifications', 'evidence']","['assurance should also be made that the operation layer records and reports augmentation process as well as the percentage of the augmented data', 'assurance should also be made that the operation layer records and reports to management on data sources change history pii and copyright issues', 'assurance should also be made that the operation layer records and reports any issues e.g']"
