Topic,Count,Name,Representation,Representative_Docs
-1,104,-1_control_mitigation_vulnerabilities_risk,"['control', 'mitigation', 'vulnerabilities', 'risk', 'training', 'objectives', 'tree', 'threats', 'data', 'trustworthiness']","['square series distinguish between the following models quality of software product resulting in list of characteristics quality in use of software product data and it services resulting in list of characteristics giving way to differentiate cyber trust and social trust specifying also possible risks to mitigate data quality resulting in list of characteristics and it service quality resulting in list of characteristics', 'control objectives typically correspond to vulnerabilities pitfalls or anticipated threats.1 for ai systems these would include but not be limited to challenges to accountability new security threats new privacy threats improper specification deficient implementation incorrect use and different sources of bias', '9.4.2 human-in-the-loop control points regarding the role of humans within the lifecycle of ai systems two roles are particularly relevant as human-in-the-loop control points decision makers having agency and autonomy in the final decision-making process to factor into account the outcomes of ai systems where they are used to augment human decision-making domain experts given the opportunity to provide feedback to not only re-assess the level of trust of the system but also to improve the operation of the system']"
0,37,0_faults_hardware_errors_fault,"['faults', 'hardware', 'errors', 'fault', 'redundancy', 'faulty', 'failures', 'intermittent', 'runtime', 'bugs']","['9.8 mitigating system hardware faults robust and fault tolerant systems are achieved by different methods that are related to the architecture and detailed design of the hardware but also the whole development process', '8.10 system hardware faults hardware for ai systems needs to have robust fault tolerance', 'far more insidious are faults that cause unit to produce reasonable looking but incorrect outputs or that cause component to act maliciously. these faults are soft errors unwanted temporary state changes of memory cells or logic components that are usually caused by high-energy radiation from sources such as alpha particles from package decay neutrons and external emi effects like electromagnetic noise and electromagnetic beams but can also be caused by internal cross talk between conductor paths or component parts or malicious injection of perturbations such as clock glitches']"
1,34,1_data_learning_hyper_challenge,"['data', 'learning', 'hyper', 'challenge', 'tasks', 'training', 'algorithms', 'modelling', 'retrain', 'updating']","['the model is continuously updated by learning from new data', 'other approaches to model selection and development include transfer learning which aims to leverage knowledge of one task to learn new task and federated learning which aims to learn new models in distributed and collaborative manner', 'model is the representation of machine learning algorithm when trained with data']"
2,32,2_causal_levels_decisions_explanations,"['causal', 'levels', 'decisions', 'explanations', 'explainability', 'features', 'credit', 'validity', 'attributions', 'qualitative']","['full explanation of an ai system can therefore consist of all the following features the chain of causal attributions which track how the algorithm produces decision the functional roles of the measured features in the modelled phenomenon the ethical and other principles and standards by which an algorithmic output is justified', '9.3.5.2 causal explanation how something functions for the goal of understanding how an ai system arrives at its results an explanation consists of chain of causal attributions explaining the mechanisms by which the input features are processed to produce the given result', 'for example the high saliency of gender feature in the result of credit decision algorithm gives partial causal explanation of how the algorithm produced the decision but it does not answer the questions of what functional role gender plays in one credit-viability or by what standards it is valid to justify credit-decision on that basis']"
3,31,3_transparency_explainability_external_stakeholder,"['transparency', 'explainability', 'external', 'stakeholder', 'inspection', 'features', 'procedures', 'rating', 'stakeholders', 'assurance']","['transparency makes the data features algorithms and training methods available to external inspection', 'transparency involves making data features models algorithms training methods and quality assurance processes available for external inspection', 'transparency of ai systems relates to making the data features algorithms training methods and quality assurance processes available to external inspection by stakeholder']"
4,29,4_risk_harm_risks_uncertainty,"['risk', 'harm', 'risks', 'uncertainty', 'hazards', 'threats', 'precautionary', 'objectives', 'consequences', 'stakeholders']","['these include approaches to quality both metrics and measurement methodologies safety and risk of harm and risk management frameworks such as those existing for security and privacy', 'the general process of risk management is defined in iso 31000:2018 and involves identifying stakeholders and their vulnerable assets and values assessing associated risks with their consequence or impact and making conscious risk treatment decisions based on the organization objectives and its risk tolerance', 'in safety engineering process for capturing and then sizing stakeholder value requirements includes the understanding of the system context of use the risks of harm and when applicable an application of the precautionary principle as risk mitigation technique against potential unintended consequences such as harm to rights and freedom of natural persons life of any kind the environment species or community']"
5,27,5_privacy_data_metrics_threats,"['privacy', 'data', 'metrics', 'threats', 'evaluate', 'anonymity', 'intrusion', 'defining', 'adversary', 'protection']","['the advantage of privacy metrics is the ability to compare different privacy-preserving techniques evaluate different methods within specific domain and to minimize the privacy exposure', '9.10.4 privacy-related considerations in addressing privacy threats in ai privacy metrics help to evaluate levels of privacy and amount of protection provided by the system', 'the purpose of defining privacy metrics is to quantify the data privacy level that results in improving the privacy model within specific ai model']"
6,27,6_testing_trials_software_tests,"['testing', 'trials', 'software', 'tests', 'validation', 'empirical', 'practices', 'oracle', 'clinical', 'evaluation']","['9.10.2.6 field trials due to the difference between testing environments and actual operating conditions field trials are often very effective way to improve the quality of the deployed system by testing its performance efficiency or durability', '30\x08 9.10.2.3 empirical testing various techniques exist for empirical testing of non-deterministic solutions for the purpose of software validation and verification including metamorphic testing technique that establishes relationships between inputs and outputs of the system and relies on running multiple iterations of testing and comparing the results', 'software systems are also subjected to formal software validation verification and testing methods such as defined in reference the primary goals of software tests are stated in reference provide information about the quality of the test item and any residual risk in relation to how much the test item has been tested to find defects in the test item prior to its release for use and to mitigate the risks to the stakeholders of poor product quality. by design ai systems are often less deterministic than traditional software systems and rarely exhaustively explainable']"
7,26,7_trustworthiness_trust_organizational_requirement,"['trustworthiness', 'trust', 'organizational', 'requirement', 'safety', 'cyber', 'attributes', 'security', 'reliability', 'integrity']","['regarding the layer of physical trust the concept is often synonymous to the combination of reliability and safety because the metrics are based on physical measurement or test', 'in summary trustworthiness has been understood and treated as both an ongoing organizational process as well as non-functional requirement', 'for example the itu-t report on trust provisioning introduces three layers of trust physical trust cyber trust and social trust taking into account the physical infrastructure for data collection e.g']"
8,22,8_trustworthiness_trust_surveys_discusses,"['trustworthiness', 'trust', 'surveys', 'discusses', 'layer', 'safe', 'establish', 'fairness', 'applications', 'pedagogical']","['the document briefly surveys the existing approaches that can support or improve trustworthiness in technical systems and discusses their potential application to ai systems', 'in clause the document briefly surveys existing approaches being used for building trustworthiness in technical systems and discusses their potential applicability to ai systems', 'vi\x08 information technology artificial intelligence overview of trustworthiness in artificial intelligence scope this document surveys topics related to trustworthiness in ai systems including the following approaches to establish trust in ai systems through transparency explainability controllability etc']"
9,21,9_epistemic_explanations_causal_justificatory,"['epistemic', 'explanations', 'causal', 'justificatory', 'explainability', 'arguments', 'reversal', 'redress', 'seeking', 'understandability']","['9.3.5.3 epistemic explanation how we know it functions for the goal of epistemic justification that is explanation of why an algorithmically produced result is true successful explanation tracks the functional or logical relationships in the modelled phenomenon', 'an attempt to explain can offer multiple different but equally valid modes of explanation depending on whether stakeholders seek causal understanding of how result is arrived at an epistemic understanding of the knowledge on which the result is based or justificatory understanding of the grounds in which the result is offered as being valid', 'these three modes of explanation can be distinct as an organization can produce causal explanation without having produced an epistemic or justificatory explanation']"
10,21,10_consideration_technologies_robot_task,"['consideration', 'technologies', 'robot', 'task', 'expect', 'range', 'eroded', 'disposal', 'recommendation', 'industrial']","['the ai system application its intended use and reasonably foreseeable misuse as well as the environment in which it is used and the technologies that are used become subject to careful consideration', 'such an approach allows for the following ai systems users and stakeholders can expect that the ai system quality while performing an information processing task are not worse than the quality of the solution of the same problem performed by human-operator third parties can expect that the operation of an ai system will not cause damage to people and material goods', 'the time saved by the user of product or service employing ai or time wasted in reacting to an inappropriate recommendation from an ai system skills which can become less valued due to automation enabled by an ai system autonomy which can be enhanced by more efficient provision of task related information by an ai system or which can be eroded e.g']"
11,19,11_bias_strategies_lead_business,"['bias', 'strategies', 'lead', 'business', 'classification', 'groups', 'application', 'examples', 'data', 'processes']","['selection bias sampling bias coverage bias or simply technical errors', 'bias typically arises from sources including human cognitive bias societal bias and statistical bias e.g', '9.5 strategies for reducing bias many strategies exist to address bias consideration of legal and other requirements relating to bias can be explicitly identified when defining system requirements including setting appropriate thresholds analysis of the provenance and completeness data sources can reveal risks and the processes used to collect or annotate data can be reviewed technical techniques can be used as part of model training processes to detected and mitigate bias specific testing and evaluation techniques can be used to detect bias trials or regular operational reviews can be used to detect bias related issues in the actual context of use']"
12,19,12_attacks_adversarial_attack_poisoning,"['attacks', 'adversarial', 'attack', 'poisoning', 'ml', 'defences', 'security', 'attackers', 'training', 'perturbed']","['such threats include the following data poisoning that results in malfunctioning ai system adversarial attacks that abuse benign ai system and model stealing', 'have shown that computer vision ml algorithms in particular deep neural networks can be susceptible to attacks based on adversarial examples or adversarial perturbations', '8.2.3 adversarial attacks one particular security threat associated with ai systems is the adversarial attack on the machine learning systems']"
