Topic,Count,Name,Representation,Representative_Docs
-1,130,-1_data_affective_heightened_vulnerable,"['data', 'affective', 'heightened', 'vulnerable', 'cultural', 'diversity', 'affect', 'developer', 'subjects', 'stakeholders']","['ethnicity cultural background and current cultural context religious and spiritual beliefs personality and neurodivergence health condition morphological variation activities and tasks the developer shall do the following publish an explanation of how the system adheres to human affective rights see definition in norms and regulations across all relevant vectors of diversity', 'with respect to contextual considerations can include many factors such as the following cultural aspects physical environment location weather time speed formal versus informal settings social status and relationships in particular there are many variable aspects of human diversity that can impact on subjects emotional expressions and the analysis of affective data by systems and their developers', 'outcomes of that are broadly negative may include psychological or social manipulation coercion or control of individuals or groups violations of the human right to freedom of thought and feeling and thus human autonomy and free agency bias prejudice or unfair influence toward people due to the predictive and assumptive basis of assigning discrete labels to affect that are in reality felt to be more complex and subjective invasion of privacy by attempting to predict or expose how person feels automation bias such as inappropriately high levels of trust in the system by subjects who are inadequately informed or resourced being unaware of when empathic ai is in use or believing that the system outputs are more accurate or correct than they are unfair changes in or expectations of the attitudes and behaviors of subjects such as where people alter their emotional expressions to avoid being tracked by the system bias inaccuracy and resulting from the use of in support of decisions policing judging career development education on inadequate training data and models as there can be no global training data sets or models for affect or behavior that account for all personal and cultural differences perceived certainty uncertainty and trust in the system could negatively affect the subject agency and positive approach this standard requires the developer to take positive approach to such that the design and use of the system is aimed at contribution to human and flourishing from the outset']"
0,50,0_empathic_autonomous_standards_emulated,"['empathic', 'autonomous', 'standards', 'emulated', 'society', 'ethics', 'social', 'empathy', 'ethical', 'development']","['standards ieee society for social implications of technology developed by the standards committee ieee std ieee standard for ethical considerations in emulated empathy in autonomous and intelligent systems', 'empathic technologies see autonomous and intelligent system', 'empathic ai see autonomous and intelligent system']"
1,26,1_stakeholder_stakeholders_requirements_surveys,"['stakeholder', 'stakeholders', 'requirements', 'surveys', 'engage', 'resellers', 'decommission', 'deployment', 'ethical', 'development']","['apply approach to system development deployment and decommission by prioritizing stakeholder needs and requirements at all stages', 'these needs can then be used to create system stakeholder requirements', 'technical processes stakeholder needs and requirements definition purpose for the ethical development deployment and decommission of this standard requires continuous active engagement with diverse set of stakeholders including but not limited to the following those responsible for development business strategy and senior leadership designers producers suppliers and marketers who design set requirements or the system regulatory bodies government compliance auditing and risk agencies industry bodies and others who may assess the system affected parties such as users data subjects affected and other interested parties the developer is required to define all relevant classes of stakeholders and their needs']"
2,24,2_positive_customer_example_improve,"['positive', 'customer', 'example', 'improve', 'emotional', 'influence', 'hiring', 'analyzing', 'marketing', 'behavioral']","['for example by analyzing customer emotional response to ads or promotions the can adjust its approach to better resonate with the customer emotional state', 'these newly enabled approaches to measuring human behavior create situation in which responsibility is placed on the shoulders of the developer of any system that purports to interpret emotional state from behavioral measurement', 'these newly enabled approaches to measuring human behavior create situation in which responsibility is placed on the shoulders of the developers and users of any system that purports to interpret emotional state from behavioral measurement']"
3,23,3_monitoring_intervention_oversight_ensuring,"['monitoring', 'intervention', 'oversight', 'ensuring', 'guide', 'ongoing', 'care', 'transparency', 'agency', 'screen']","['provide qualified human oversight of and intervention in the system', 'the factors outlined in this subclause including the uniquely rapid drift of in the empathic context entail requirement for close monitoring validation and modification throughout the system life cycle', 'more on how to transparently identify human and machine agency see ieee draft february draft standard for transparent agency identification of humans and machines ongoing monitoring and validation purpose monitoring is the process of collecting analyzing and using information to track applications and infrastructure to guide the development deployment and decommission of the system or to guide decisions business decisions']"
4,22,4_empathy_emotions_emotion_affect,"['empathy', 'emotions', 'emotion', 'affect', 'experience', 'subjective', 'debate', 'differing', 'interpersonal', 'relate']","['caution regarding the underlying concepts of much debate exists in the scientific community concerning emotions and empathy see annex for background on this debate', 'the various strands and theories of emotion and empathy research each recommend differing interpretations of how these measurements relate to the internal of the individuals being measured', 'the various strands and theories of emotion and empathy research each recommend differing interpretations of how these measurements relate to the internal of the individuals being measured']"
5,19,5_harm_guilty_misuse_experiences,"['harm', 'guilty', 'misuse', 'experiences', 'psychological', 'causing', 'unintentionally', 'misdiagnose', 'attachment', 'harmful']","['dependence can or unintentionally isolate user resulting in the system becoming an otherwise unnaturally prominent source of emotional intellectual moral romantic or spiritual support for the user with further potential for resulting impairment to their social skills or their ability to recognize and respond appropriately to emotional experiences', 'potential harm adapting to the user playing style to provide increasingly strong or frequent emotional reactions can lead to misuse overuse overreliance or desensitizing the user to emotional experiences', 'potential harm the can misinterpret the student emotional state and respond inappropriately causing psychological harm']"
6,18,6_statements_normative_conformance_requirements,"['statements', 'normative', 'conformance', 'requirements', 'shall', 'standard', 'subsections', 'references', 'deprecated', 'publishing']","['the developer may optionally act beyond these mandatory requirements shall statements by displaying conformance to recommended should may or can via published evidence', 'word usage the word shall indicates mandatory requirements strictly to be followed in order to conform to the standard and from which no deviation is permitted shall equals is required to the word should indicates that among several possibilities one is recommended as particularly suitable without mentioning or excluding others or that certain course of action is preferred but not necessarily required should equals is recommended that', 'to conform to this standard the developer is required to achieve all mandatory normative statements those statements that use the word shall and where explicitly stated publish evidence of their conformance see for details of publishing requirements and annex for complete list of required materials to be published']"
7,18,7_affective_data_anonymous_consent,"['affective', 'data', 'anonymous', 'consent', 'informed', 'ad', 'privacy', 'anonymization', 'protected', 'intermediaries']","['this is not required after the subject affective data has been generalized or anonymized to the extent that it would be practically infeasible to remove it and at the same time the developer can provide assurance that the subject is no longer vulnerable to further acquisition processing or sharing of their affective data', 'not apply any affective modeling to subjects affective data except that which is anonymous without prior informed consent', 'activities and tasks the developer shall do the following demonstrate that all affective data was ethically obtained with prior informed consent and the subjects who provided the data are adequately protected anonymous']"
8,17,8_informative_annex_publication_developers,"['informative', 'annex', 'publication', 'developers', 'cases', 'examples', 'credibility', 'contents', 'annexes', 'retrieval']","['for informative examples and use cases of see annex', 'annex informative required materials table provides list of all materials required to be published to conform to the standard listed in one place', 'this can help developers proactively address these issues and manage potential negative impacts helping the system meet legal and regulatory requirements including applicable data protection and privacy laws building trust and credibility with users and other stakeholders by demonstrating that their needs and concerns have been taken into account holding developers and other stakeholders accountable and responsible for the system and its outcomes it is general attribute of that there will always be at least one affective data subject whose data is collected or analyzed for the system to function']"
