Topic,Count,Name,Representation,Representative_Docs
-1,35,-1_gestellt_vorliegenden_aufgabenstellung_und,"['gestellt', 'vorliegenden', 'aufgabenstellung', 'und', 'anforderungen', 'anbieter', 'möglichkeit', 'dokuments', 'zudem', 'algorithmen']","['aufzeichnung unterbrochen sollten bis dahin gespeicherte inhalte gesichert werden und entweder durch die nutzer innen direkt oder den anbieter zur verfügung gestellt werden können', 'es ist nachzuweisen dass die durch die algorithmen ermittelten werte oder scores den anforderungen genügen die auch an messtheoretisch fundierte tests gestellt werden objektivität rabilität kriteriumsvalidität konstruktvalidität fairness', 'es muss sichergestellt werden dass an alle kandidat innen die gleichen anforderungen gestellt werden']"
0,19,0_zeitversetzten_videointerviews_videointerview_einsatz,"['zeitversetzten', 'videointerviews', 'videointerview', 'einsatz', 'videobewerbung', 'aufgezeichnete', 'videobewerbungen', 'videos', 'bewerber', 'videosequenzen']","['vorbereitung und einführung der kandidat innen empfehlenswert ist bei den videobewerbungen und zeitversetzten videointerviews der einsatz eines begrüßungsvideos um die akzeptanz der kandidat innen zu erhöhen', 'aufgabenstellungen im videoformat sofern die fragen im zeitversetzten videointerview als aufgezeichnete videos dargeboten werden müssen die videofragen mehrfach abspielbar sein bei festgelegter maximaler anzahl an wiederholungen für jede einzelne kandidatin bzw', 'bei den zeitversetzten videointerviews und den videobewerbungen müssen alle kandidat innen einheitlich die gelegenheit erhalten fragen mehrfach oder aber nur einmalig aufzeichnen zu können']"
1,17,1_kenntlich_obligatorische_eingewiesen_eindeutig,"['kenntlich', 'obligatorische', 'eingewiesen', 'eindeutig', 'kontrollieren', 'reaktionen', 'qualitätsspezifikation', 'zielsetzung', 'rückgängig', 'verbessert']","['alternativ kann beurteiler in hinzugefügt werden', 'bei datierten verweisungen gilt nur die in bezug genommene ausgabe', 'sowie den umgang mit grenzfällen also fällen die wichtig sind aber selten auftreten sog']"
2,17,2_daten_müssen_löschung_zu,"['daten', 'müssen', 'löschung', 'zu', 'datenaufzeichnung', 'verwendet', 'datenerhebung', 'aufklärung', 'löschen', 'vmp']","['din spec zusätzliche anforderungen an vmp eine kritische komponente bei der entwicklung von ki ist die auswahl der daten die zur entwicklung und validierung der ki herangezogen werden', 'datenschutz bei der verwendung von vmp ist die datenschutzkonforme erhebung speicherung verarbeitung und löschung von daten der kandidat innen und anwender innen sicherzustellen', 'durch den anbieter ist vor der verwendung der vmp folgendes sicherzustellen aufklärung über technische voraussetzungen unternehmensseitig und kandidatenseitig erläuterungen und hilfestellungen zur sachgerechten anwendung der software aufklärung dazu welche daten mit der vmp erhoben verarbeitet und gespeichert werden welche daten von wem zu welchem zweck verwendet werden und wie die löschung von daten erfolgt']"
3,14,3_anforderungen_spec_verfahren_zuordnung,"['anforderungen', 'spec', 'verfahren', 'zuordnung', 'prozess', 'dokuments', 'und', 'dokumentenanalyse', 'verhaltensbeobachtung', 'gelten']","['vorwort din spec trotz großer anstrengungen zur sicherstellung der korrektheit verlässlichkeit und präzision technischer und beschreibungen kann das din spec pas weder eine explizite noch eine implizite gewährleistung für die korrektheit des dokuments übernehmen', 'somit gelten neben den allgemeinen verfahrensunabhängigen anforderungen din entsprechend die in din aufgsteten anforderungen an die spezifisch eingesetzten verfahren din bis sowie auch die anforderungen an die qualifikationen der am prozess beteiligten personen din abschnitt', 'enthalten sind demnach anforderungen an den eignungsdiagnostischen prozess anforderungen an die verfahren anforderungen an die qualifikation der am prozess beteiligten personen sowie der jeweils erforderlichen dokumentationen']"
4,13,4_anhang_technischen_geeignet_endgerät,"['anhang', 'technischen', 'geeignet', 'endgerät', 'mit', 'durchführung', 'anwender', 'einsatz', 'oder', 'geschäftszeiten']","['anforderungen an anwender innen von vmp für alle vmp gilt dass diese nicht ohne vorherige einweisung in das jeweilige vmp anzuwenden sind', 'klärung der technischen anforderungen vor dem einsatz von vmp müssen die technischen voraussetzungen auf und kandidat innenseite getestet werden damit diese die durchführung der vmp nicht verhindern oder erschweren', 'einsatz und einweisung von anwender innen die einweisung in die nutzung von vmp muss mindestens folgende themenbereiche umfassen gebot der unabhängigkeit von beurteilungen einfluss von kritischen und beurteilungseffekten wie beispielsweise und kontrasteffekten auf die einzelbeurteilung sowie das gesamturteil umgang mit technischen störungen bei der aufnahme oder der wiedergabe']"
5,12,5_eignungsmerkmale_beurteilung_gesamtbeurteilung_beurteilungen,"['eignungsmerkmale', 'beurteilung', 'gesamtbeurteilung', 'beurteilungen', 'anmerkung', 'eignung', 'beruflicher', 'entscheidungsstrategie', 'vorhersage', 'beurteiler']","['bias atischer fehler der vorliegt wenn bei beurteilungen die ergebnisse neben dem eigentlichen eignungsmerkmal auch atisch durch andere personenmerkmale beeinflusst werden anmerkung zum begriff die validität der ergebnisse kann daraus resultierend für unterschiedliche gruppen', 'din spec beurteilung schätzung der ausprägung der eignungsmerkmale auf grundlage der beobachtungen aus dem vmp anmerkung zum begriff in weiteren schritten werden diese beurteilungen auf ebene der einzelnen eignungsmerkmale zu einer gesamtbeurteilung zusammengefasst', 'für die konzipierung von einem sind folgende unterschiedliche ansätze denkbar vorhersage der beurteilung der aus den anforderungen abgeleiteten eignungsmerkmalen wie sie auch durch menschliche beurteiler innen vorgenommen worden wäre vorhersage beruflicher eignung über die messung der in der anforderungsanalyse festgelegten eignungsmerkmale unmittelbares schätzen beruflicher erfolgswahrscheinlichkeit auf basis erhobener features']"
6,12,6_innen_benutzerfreundlichkeit_dieselben_innengruppen,"['innen', 'benutzerfreundlichkeit', 'dieselben', 'innengruppen', 'vmp', 'teilnehmen', 'nicht', 'vor', 'innerhalb', 'zeit']","['gleiche bedingungen für kandidat innen im sinne der gleichbehandlung und objektivität müssen alle kandidat innen in einem zeitversetzten format dieselben fragen in derselben reihenfolge unter den gleichen zeitlichen rahmenbedingungen beantworten', 'din spec bewertung der experience allgemeine hinweise zur benutzerfreundlichkeit die benutzerfreundlichkeit der vmp für anwender innen und die vorgesehenen kandidat innengruppen muss durch den anbieter vor markteinführung empirisch geprüft werden', 'den kandidat innen muss ermöglicht werden auch ohne herunterladen einer spezifischen an den vmp teilnehmen zu können beispielsweise zugang damit kandidat innen die die notwendigen endgeräte nicht selbst besitzen nicht von einer teilnahme am vmp ausgeschlossen werden']"
7,10,7_personalauswahl_methoden_spec_service,"['personalauswahl', 'methoden', 'spec', 'service', 'requirements', 'assessment', 'benutzerfreundlichkeit', 'procedures', 'personnel', 'organizational']","['din und dke stellen terminologische datenbanken für die verwendung in der normung unter den folgenden adressen bereit verfügbar unter verfügbar unter methoden der personalauswahl vmp aufgezeichnete strukturierte videointerviews oder aufgezeichnete unstrukturierte mit und ohne elemente der künstlichen intelligenz die zur eignungsbeurteilung von bewerber innen in der personalauswahl herangezogen werden anmerkung zum begriff vmp können auch als einzelne modul bei der durchführung von online assessment centern in oder gruppendurchführungen eingesetzt werden', 'die erarbeitung und verabschiedung des dokuments erfolgten durch die nachfolgend genannten initiator en und verfasser viasto gmbh sara lindemann investments gmbh anna ott anacision gmbh rico knapper hochschule für polizei und öffentliche verwaltung andreas gourmelon harald ackerschott gmbh harald ackerschott zu berlin matthias ziegler intelligenz system transfer gmbh alexander warkus paris lodron universität salzburg tuulia ortner psychodiagnostisches zentrum heiko sill queb bundesverband für employer branding personalmarketing und recruiting fellinger teme entwicklung und anwendung psychologischer und messverfahren gmbh norbert gantner für dieses thema bestehen derzeit keine normen im deutschen normenwerk', 'exigences de qualité pour les méthodes de sélection du personnel basées sur la vidéo din spec seite vorwort anwendungsbereich normative verweisungen begriffe bezugnahme zu din festlegung der methoden klärung der technischen anforderungen anforderungen an produktmerkmale und allgemeine anforderungen zusätzliche anforderungen an vmp bewertung der experience allgemeine hinweise zur benutzerfreundlichkeit benutzerfreundlichkeit für die anwender innen benutzerfreundlichkeit für kandidat innen vorbereitung und einführung der kandidat innen einsatz und einweisung von anwender innen literaturhinweise inhalt din spec diese din spec wurde nach dem erarbeitet']"
8,10,8_informationssammlung_informationen_sammlung_webshop,"['informationssammlung', 'informationen', 'sammlung', 'webshop', 'internetseiten', 'informieren', 'information', 'gesamturteils', 'gegebene', 'vollständig']","['die beurteilung zu jedem eignungsmerkmal ist erst nach vollständigem abschluss der informationssammlung vorzunehmen', 'aktuelle informationen zu diesem dokument können über die internetseiten von din durch eine suche nach der dokumentennummer aufgerufen werden', 'regelbasierte auswertung das verwendete system muss eine zeitliche trennung zwischen der sammlung von informationen deren beurteilung und des abschließenden gesamturteils sicherstellen']"
