Topic,Count,Name,Representation,Representative_Docs
-1,128,-1_pd_trace_agent_interaction,"['pd', 'trace', 'agent', 'interaction', 'accessiblepersonaldata', 'data', 'authority', 'dataaccessprocess', 'propositions', 'planaction']","['forall if databreach exists and personaldata forall db if databreach db exists ad dp pa and person accessiblepersonaldata ad dataaccessprocess dp ad db ad controller dataprotectionauthority pa or not dp ad not exists aa and authorizedaccessor aa administers aa dp notifies pa pa pa', 'third party processor an authorized accessor dpp authorizedaccessor subcategory role enacted by natural or legal person public authority or body other than the data subject controller or accessors which have been authorized by controller to process personal data on behalf of the controller while working with data processor with whom it shares personal data', 'forall if dataaccessprocess process forall if dataaccessprocess exists and accessiblepersonaldata collects forall if collects and dataaccessprocess accessiblepersonaldata forall ad dp if dp ad and person dataaccessprocess dp accessiblepersonaldata ad collects dp ad ad person who is not formally dependent upon another person may consent to the access of their accessible personal data by valid data access process']"
0,78,0_entities_event_process_physical,"['entities', 'event', 'process', 'physical', 'description', 'actionevent', 'interaction', 'category', 'temporal', 'attribute']","['forall if process exists and agent time process not forall if and process process time forall if and process process forall if and entity agent process may affect physical entity', 'forall if event exists and process time time forall if', 'forall if occurrent exists and time time not not exists and property forall if and property physical time the occurrent category is specialized into three subcategories to distinguish between concepts of process event and role']"
1,72,1_robot_lab_assistant_assistance,"['robot', 'lab', 'assistant', 'assistance', 'household', 'medical', 'medics', 'autonomy', 'technicians', 'behavior']","['the domestic assistant robot has the following deontic duty rules that govern its behavior when performing those assistance tasks it is obligated to minimize harm to all household residents', 'in subsequent assistance tasks the robot detected possible fraudulent activity on the part of family member that could potentially harm person the robot correctly observed its multiple obligation rules and after receiving conflicting explanations from the family member and person and with the permission of the person requested further support and investigation from social services', 'forall if person and agent not robot']"
2,66,2_data_classifying_health_social,"['data', 'classifying', 'health', 'social', 'personaldata', 'identifies', 'information', 'characteristics', 'financial', 'types']","['health the personal data type value denoting the health data subcategory classification of personal data', 'economic data personal data dpp personaldata subcategory that classifies information associated with the economic state and characteristics of the data subject', 'health data personal data dpp personaldata subcategory that classifies information associated with the health physiological state and characteristics of the data subject']"
3,62,3_ontology_concepts_definitions_terms,"['ontology', 'concepts', 'definitions', 'terms', 'ontologies', 'domain', 'axioms', 'subdomains', 'commitments', 'formalization']","['eras concepts the eras concepts and relationships are derived as minimal set of ontological commitments appropriate for completing the formalization of concepts and relationships relevant to the characterization of ethically oriented agents and autonomous systems as identified in the four eras subdomains', 'the set of informative definitions for the eras enumerated value terms are listed in annex together with the informative definitions of the concepts identified across all ontologies', 'the following activities were subsequently applied by the subgroup and working group participants using an incremental and iterative process of analysis development and review of the relevant ontology artifacts as depicted in figure review of published literature and references for the subdomains composition of representative use case scenarios to elicit candidate concepts and relationships relevant to the subdomain review of selected use case scenarios to identify concepts relationships and properties appropriate for formally expressing the meanings of the subdomain terminology application of the object management group architecture methodology to compose an platform independent model for the subdomain composition of informative definitions for each concept and relationship expressed in the model critical review of deliverables produced by the team in working group meetings to establish the suitability relevance and precision of each concept relationship and informative definition based on working group consensus selection of the models that were ready to be axiomatized formalization of the subdomain ontologies by defining axioms expressed in the clif refinement of the informative definitions for each concept and relationship expressed in the models composition of formal definitions for each concept and relationship expressed in the models writing and editing of the standard figure illustrates the incremental iterative flow of information and knowledge among the working group participants and the subdomain subgroup members as the above listed tasks were applied']"
4,47,4_robotics_automation_ontologies_standards,"['robotics', 'automation', 'ontologies', 'standards', 'domain', 'robot', 'engineers', 'concepts', 'ethics', 'design']","['ieee ontological standard for ethically driven robotics and automation systems', 'in the ieee robotics and automation society published its first standard ieee std ieee standard ontologies for robotics and automation', 'standards ieee ontological standard for ethically driven robotics and automation systems ieee robotics and automation society developed by the standing committee for standards activities ieee std']"
5,34,5_privacy_dataprotectionauthority_authorizedaccessor_dap,"['privacy', 'dataprotectionauthority', 'authorizedaccessor', 'dap', 'accesspolicy', 'dataaccessprocess', 'dpp', 'thirdpartyprocessor', 'provisions', 'dpa']","['data protection and privacy dpp subdomain to document the concepts and relationships characterizing the data protection and privacy rules and regulations that shall be observed and upheld by ethical agents and autonomous systems', 'forall if authorizedaccessor and authorizes controller forall if authorizedaccessor exists and controller authorizes controller may designate other controllers to act as representative of the designating controller regarding matters of data privacy and protection obligations assigned to the designating controller', 'forall dap ap dpp if and dataaccessprocess dap accesspolicy ap dataprotectionprinciple dpp dap ap implements ap dpp collects dap pd dap pd exists ai aj ak dpa rc raa and agent ai agent aj agent ak dataprotectionauthority dpa enacts ai dpa controller rc enacts aj rc authorizedaccessor raa enacts ak raa validates rc dap provisions rc ap administers raa dap transparency and accountability figure shows the uml diagram that captures the main concepts and relationships identified in the transparency and accoutability ta subdomain']"
6,33,6_responsibility_responsibilityascription_ascriptionjustification_accountability,"['responsibility', 'responsibilityascription', 'ascriptionjustification', 'accountability', 'agency', 'ethical', 'authoritative', 'responsibilities', 'assigning', 'violations']","['the responsibility ascription category accounts for the two types of norms ethical and legal with two subcategories ethical responsibility ascription and legal responsibility ascription', 'ethical responsibility ascription responsibility ascription evm responsibilityascription subcategory that classifies process entities that assign responsibility for an ethical norm violation', 'legal responsibility ascription responsibility ascription evm responsibilityascription subcategory that classifies process entities that assign responsibility for legal norm violation']"
7,29,7_transparency_transparencyconcern_behavior_agent,"['transparency', 'transparencyconcern', 'behavior', 'agent', 'agentexplanationplan', 'plans', 'predictability', 'assurances', 'legality', 'synchronization']","['transparency and accountability accountability transparency concern regarding agent obligations and responsibility for the effects of agent behavior resulting from past or future agent plan actions', 'transparency concerns the type property range category of the transparency concern category', 'audience agents have one or more transparency concerns']"
8,26,8_presentation_content_orientation_discourse,"['presentation', 'content', 'orientation', 'discourse', 'format', 'composing', 'inquiry', 'expressing', 'technical', 'contexts']","['why presentation focus inquiry category that constrains the discourse content of an explanation to establish and describe the reason for the events and situation surrounding the explanation information content formulated by the agent composing the explanation', 'where presentation focus inquiry category that constrains the discourse content of an explanation to establish and assert the location of the situation surrounding the explanation information content formulated by the agent composing the explanation', 'what presentation focus inquiry category that constrains the discourse content of an explanation to establish and assert the facts of the situation surrounding the explanation information content formulated by the agent composing the explanation']"
