Topic,Count,Name,Representation,Representative_Docs
-1,273,-1_model_methods_information_data,"['model', 'methods', 'information', 'data', 'explainability', 'inputs', 'case', 'scope', 'behaviour', 'processing']","['approaches and methods to explainability 9.1 general this clause provides an overview of methods to achieve explainability along each of the approaches described in 8.4 empirical analysis methods post hoc methods inherently interpretable components as well as architecture- and task-driven methods', '9.3 post hoc methods 9.3.1 local 9.3.1.1 general this subclause describes methods to achieve local explainability using post hoc analysis tools', 'the properties are denoted using abbreviations from 8.1 properties related to explanation needs are indicated with seven columns for audience expertise with possible values ai ai specialists domain experts laypersons for frame activity with possible values development familiarization decision validation posteriori analysis for scope with possible values local global for completeness with possible values nc near-complete cp core partial partial for depth with possible values static di directed dy dynamic for reasoning path with possible values sf system-faithful -sf not system-faithful ha human- aligned -ha not human-aligned for explicitness with possible values implicit explicit']"
0,80,0_explainability_evaluation_methods_deployment,"['explainability', 'evaluation', 'methods', 'deployment', 'stakeholders', 'shortcomings', 'developers', 'objectives', 'technical', 'interpretability']","['the practical impact on the development process depends on which approach the chosen methods belong to if using an explainability method based on inherently interpretable components see 8.4.4 or architecture-driven and task-driven methods see 8.4.5 the implementation of the explainability method is the same process as the development of the ai system itself', 'vi technical specification information technology artificial intelligence objectives and approaches for explainability and interpretability of machine learning ml models and artificial intelligence ai systems scope this document describes approaches and methods that can be used to achieve explainability objectives of stakeholders with regard to machine learning ml models and artificial intelligence ai systems behaviours outputs and results', '3.12 application programming interface api boundary across which software application uses facilities of programming languages to invoke software services source iso/iec 13522-6:1998 3.3 3.13 backpropagation neural network training method that uses the error at the output layer to adjust and optimise the weights for the connections from the successive previous layers source iso/iec 23053:2022 3.2.1 3.14 classification model machine learning machine learning model whose expected output for given input is one or more classes source iso/iec 23053:2022 3.1.1 3.15 closed box black box access property of an ai system 3.4 or model within an ai system whereby only its outputs can be obtained programmatically 3.16 opaque box black box explainability property of an ai system 3.4 or model within an ai system whereby it does not offer intrinsic interpretability 3.17 3.17 intrinsic interpretability inherent interpretability property of an ai model that holds its criteria and decision process 3.21 in an intelligible way in its structure or content note to entry intrinsic interpretability is not limited to access only but also implies an ability to understand the provided information']"
1,57,1_users_explanations_behaviour_response,"['users', 'explanations', 'behaviour', 'response', 'acceptance', 'example', 'risk', 'empirical', 'stimuli', 'outcomes']","['in such cases persuasive explanations can be financially beneficial for one stakeholder group due to their persuasive nature ai producers can be incentivized to display explanations even if inaccurate to encourage ai user acceptance', 'example scenarios where ai users seek explainability include judge who needs to decide whether to use an automated pretrial bail risk assessment system for upcoming cases or the same judge who for given case wants to know the extent to which the generated risk score is reliable medical doctor considering to overrule the recommendation of an automated diagnosis tool because the proposed diagnostic is atypical the medical doctor who announces serious illness to patient or biologist who can discover new causes for known illnesses thanks to explainable analysis of health data', 'ai users and ai subjects can be disadvantaged due to their reliance on ai producers to provide appropriate accurate and timely explanations']"
2,44,2_trees_interpretability_model_lists,"['trees', 'interpretability', 'model', 'lists', 'margin', 'node', 'bayesian', 'rules', 'algorithm', 'criterion']","['decision trees are based on repeated if-then-else statements that are organized in tree structure', 'tree regularization is common choice where the simpler model is decision tree but it can also be done with decision lists or other models', 'soft decision trees combine the legibility of hierarchical decisions from decision trees and the expressivity from neural networks by learning filter single-layer perceptron for each node of the tree']"
3,40,3_stakeholders_objectives_stakeholder_churn,"['stakeholders', 'objectives', 'stakeholder', 'churn', 'expectations', 'action', 'regulatory', 'mitigation', 'discussed', 'field']","['stakeholders objectives 6.1 general xai is broad field and stakeholders can have very different reasons to seek explainability', 'the methods to determine the explanation and the way to present it to stakeholders are determined by available technical means as well as by the specific objectives and expertise of the stakeholders', 'depending on the objectives of stakeholders this explanation can thus be appropriate to address the explanation needs']"
4,39,4_explainability_needs_properties_approaches,"['explainability', 'needs', 'properties', 'approaches', 'taxonomy', 'component', 'implementation', 'research', 'subclauses', 'depth']","['property taxonomy of explainability methods and approaches 8.1 general the following subclauses describe taxonomy of explainability methods and approaches based on multiple properties', '7.4.2.2 alignment with explanation needs the adequacy between the explanation needs and the actual properties of the explainability component see 8.2 is quality criterion by itself', '8.2 properties of explanation needs 8.2.1 general the following subclauses describe taxonomy of explanation needs depending on the type of explanation needed in particular use case and the needed properties']"
5,37,5_prototypes_dataset_distribution_samples,"['prototypes', 'dataset', 'distribution', 'samples', 'confidence', 'selection', 'clustering', 'outliers', 'automated', 'mmd']","['prototypes are data instances which together relay the essence of the whole dataset', 'mmd-critic extends the prototype selection approach by considering data distribution and also identifying criticisms which are data instances poorly represented by the set of prototypes e.g', 'an alternative way to understand dataset is through prototypes samples that relay the essence of dataset and criticisms samples that are outliers']"
6,36,6_pixels_detection_images_visual,"['pixels', 'detection', 'images', 'visual', 'giraffe', 'shoulder', 'classification', 'texture', 'aerial', 'cyclists']","['if object detection is explicitly performed during the processing it enables easier identification that the cause of given road accident is for instance that given pedestrian has not been detected perhaps for an obvious reason that auditors can then pinpoint more easily or that motorbike has been misidentified as car and therefore its possible movements misinterpreted', 'for instance in the automated steering example object detection can be performed using end-to-end deep learning from raw images to the detected objects', 'meanwhile lime is prone to select arbitrary features regardless of their meaningfulness to humans for instance when applying lime on super pixels in the case of image classification the selected super pixels can actually be brown spots on the giraffe skin']"
7,27,7_summarizes_properties_tables_subclauses,"['summarizes', 'properties', 'tables', 'subclauses', 'diversity', 'inventory', 'groupings', 'implement', 'hierarchy', 'concrete']","['table summarizes the properties of the methods described in this subclause', 'table summarizes the properties of the methods described in this subclause', 'table summarizes the properties of the methods described in this subclause']"
8,26,8_gradients_vector_features_umap,"['gradients', 'vector', 'features', 'umap', 'sne', 'propagation', 'pca', 'inputs', 'tcav', 'weights']","['vector is built for each concept by collecting inputs that are representative of that concept training linear classifier to distinguish between their representation and the representation of random counterexamples and retaining the weight vector corresponding to the decision boundary', 'linear regression computes the output as weighted sum of input features with weights usually optimized through the least squares method', 'the tcav score for class and concept is computed as the fraction of example inputs in that class that are positively influenced by that concept in the sense that the output gradient with respect to the input representation has positive dot product with the concept vector']"
