Topic,Count,Name,Representation,Representative_Docs
-1,95,-1_uncertainty_software_engineering_stakeholders,"['uncertainty', 'software', 'engineering', 'stakeholders', 'categories', 'requirements', 'acronyms', 'evidence', 'standard', 'definitions']","['note english language term likelihood does not have direct equivalent in some languages instead the equivalent of the term probability is often used', 'provides confirmation through objective evidence that the requirements for an intended use have been fulfilled thereby providing an answer to the question of whether the right product asoi has been built', 'note requirements should specify the evidence required in respect of an assurance case or equivalent as basis for claims of conformance to this standard as identified in clause validate plan for an asoi design capable of operation in an identified regulatory context']"
0,27,0_iec_reliability_electrical_geneva,"['iec', 'reliability', 'electrical', 'geneva', 'electronics', 'engineers', 'regulations', 'protection', 'health', 'environmental']","['portions of this standard reprinted with permission from iec copyright iec geneva switzerland', 'ieee std ieee standard for design of autonomous and systems developed by the reliability society standards committee of the ieee reliability societyand the systems and software engineering standards committee of the ieee computer society approved may ieee sa standards board recognized as an american national standard', 'standards ieee reliability society and the ieee computer society developed by the reliability society standards committee and the systems and software engineering standards committee ieee std ieee standard for design of autonomous and systems']"
1,27,1_competent_stakeholders_agreement_considerations,"['competent', 'stakeholders', 'agreement', 'considerations', 'specification', 'standard', 'attributes', 'dependability', 'accountable', 'basis']","['by agreement between competent stakeholders additional attributes may be specified for this', 'by agreement between competent stakeholders additional attributes may be specified for this interest', 'by agreement between competent stakeholders element of the specification for the dependability may be amended or substituted to enable the adoption of alternative but comparable statements to define individual constituent attributes of the dependability']"
2,27,2_risk_tolerance_residual_deviations,"['risk', 'tolerance', 'residual', 'deviations', 'interval', 'level', 'recovery', 'mitigation', 'management', 'performance']","['the threshold between acceptable and unacceptable risk can be characterized as the upper limit to tolerance interval', 'unacceptable risk and residual risk for any engineered system there is an upper limit to acceptable risk beyond which risk becomes unacceptable', 'risk that lies within the tolerance interval is acceptable risk beyond the upper limit of the interval is not']"
3,24,3_hazardous_events_minimum_situations,"['hazardous', 'events', 'minimum', 'situations', 'environment', 'temporal', 'property', 'hazards', 'damage', 'information']","['the minimum elapsed time as measured from the onset of hazardous situation until risk can become unacceptable if no action is taken', 'the minimum elapsed time as measured from the onset of hazardous situation until the occurrence of harm', 'this standard employs the following parameters to characterize temporal aspects of hazardous or potentially hazardous situations the elapsed time as measured from the onset of hazardous situation until completion of any recovery action such that the level of risk is acceptable']"
4,24,4_regulatory_cycle_asoi_process,"['regulatory', 'cycle', 'asoi', 'process', 'planning', 'validity', 'operational', 'maintain', 'implemented', 'monitoring']","['maintain the validity of the plan for an asoi design capable of operation in an identified regulatory context throughout the life cycle of the asoi', 'plan for an asoi design capable of operation within the regulatory context is validated', 'this activity consists of the following tasks plan for an asoi design capable of operation in an identified regulatory context is defined']"
5,24,5_responses_modifications_learned_moderating,"['responses', 'modifications', 'learned', 'moderating', 'initiates', 'behavioral', 'reports', 'performance', 'behaviors', 'monitors']","['the asoi incorporates validated changes to behavior specifications and resultant changes to behavior limits that are necessary', 'the asoi validates the identified changes to behavior specifications and resultant changes to behavior limits that are necessary', 'the asoi identifies any changes to behavior specifications necessitated by the identified behavior changes to be learned']"
6,22,6_regulatory_stakeholders_defining_scope,"['regulatory', 'stakeholders', 'defining', 'scope', 'competent', 'criteria', 'provision', 'capabilities', 'requirements', 'jurisdictional']","['note defining necessary learning criteria for asoi should be agreed with competent stakeholders authorized to specify the regulatory context', 'this activity consists of the following tasks competent stakeholders authorized to specify regulatory context for an asoi are identified', 'note defining necessary behaviors for asoi should be agreed with competent stakeholders authorized to specify the regulatory context']"
7,21,7_conformance_standard_categorization_alteration,"['conformance', 'standard', 'categorization', 'alteration', 'characteristics', 'validate', 'categorized', 'normative', 'specification', 'exemption']","['any system that is not classiﬁ ed as shall by default be classiﬁ ed as being until there is suﬃ cient and robust evidence to validate an alternative classiﬁ cation', 'default function categorization of is not permitted if conformance to this standard is to be claimed', 'default system classiﬁ cation of is not permitted if conformance to this standard is to be claimed']"
8,19,8_uniquely_entity_threshold_functions,"['uniquely', 'entity', 'threshold', 'functions', 'asoi', 'classification', 'hierarchical', 'lie', 'operators', 'separation']","['the uniquely identified system to which each uniquely identified function provided by the asoi is allocated', 'the individual functions incorporated in the asoi with each function uniquely identified', 'the uniquely identified functions provided by the asoi that are allocated to each uniquely identified system incorporated in the asoi']"
9,19,9_decisions_mechanisms_processes_tools,"['decisions', 'mechanisms', 'processes', 'tools', 'biological', 'environment', 'methodologies', 'engineered', 'frameworks', 'development']","['overview scope this standard establishes practical technical baseline of specific methodologies and tools for the development implementation and use of effective mechanisms in autonomous and systems', 'this standard establishes framework for the design of autonomous and autonomous systems', 'ieee standard for design of autonomous and systems']"
10,18,10_scf_sxf_srf_constraint,"['scf', 'sxf', 'srf', 'constraint', 'sxs', 'scs', 'capabilities', 'exempt', 'requirement', 'abbreviations']","['constraint asoi functions that can be specified are limited to those categorized as srf or sxf', 'constraint asoi functions that can be specified are limited to those categorized as srf or sxf', 'constraint asoi functions that can be specified are limited to those categorized as srf or sxf']"
11,18,11_event_uncertain_ects_circumstances,"['event', 'uncertain', 'ects', 'circumstances', 'consequence', 'occurrence', 'likelihood', 'accident', 'lead', 'triggering']","['note start or onset of an event can be referred to as the leading edge of the event the end or termination of the event being the trailing edge', 'note is often expressed in terms of combination of the consequences of an event including changes in circumstances and the associated likelihood of occurrence', 'note consequence can be certain or uncertain and have positive or negative eﬀ ects on objectives']"
12,18,12_fulfilling_constraint_condition_failure,"['fulfilling', 'constraint', 'condition', 'failure', 'capability', 'event', 'requirement', 'asoi', 'shall', 'consideration']","['constraint when condition applies the total loss of the asoi capability fulfilling this requirement is failure event', 'constraint when condition applies the total loss of the asoi capability fulfilling this requirement is failure event', 'constraint when condition applies the total loss of the asoi capability fulfilling this requirement is failure event']"
13,18,13_harm_risk_preserving_moderating,"['harm', 'risk', 'preserving', 'moderating', 'asoi', 'identifies', 'behaviors', 'learns', 'evaluated', 'target']","['the asoi evaluates the extent of freedom from unacceptable risk of harm', 'moderating asoi behavior to preserve freedom from unacceptable risk of harm', 'modifying asoi behavior to preserve freedom from unacceptable risk of harm']"
14,17,14_capability_constraint_failure_requirement,"['capability', 'constraint', 'failure', 'requirement', 'iec', 'conditions', 'maintainability', 'component', 'availability', 'retained']","['constraint when condition applies partial loss of the asoi capability fulfilling this requirement is failure event irrespective of the extent of loss of the capability', 'constraint when condition applies partial loss of the asoi capability fulfilling this requirement is failure event irrespective of the extent of loss of the capability', 'constraint when condition applies partial loss of the asoi capability fulfilling this requirement is failure event irrespective of the extent of loss of the capability']"
15,17,15_identifier_incorporate_inhibiting_functions,"['identifier', 'incorporate', 'inhibiting', 'functions', 'dependability', 'authorization', 'sxf', 'execute', 'violation', 'behavior']","['dependability unique identifier statement the asoi shall incorporate means of inhibiting the execution of functions sxf in the event that such execution would violate the specified limits of asoi behavior', 'dependability unique identifier statement the asoi shall incorporate means of inhibiting the execution of specified functions in the event that no authorization to execute the specified functions is available to the asoi', 'dependability unique identifier statement the asoi shall incorporate means of inhibiting execution of individual functions sxf']"
16,17,16_distinguishing_capable_characteristics_condition,"['distinguishing', 'capable', 'characteristics', 'condition', 'requirement', 'asoi', 'hereinafter', 'refers', 'abbreviated', 'standard']","['condition this requirement applies whenever the asoi is capable of exhibiting the distinguishing characteristics', 'condition this requirement applies whenever the asoi is capable of exhibiting the distinguishing characteristics', 'condition this requirement applies whenever the asoi is capable of exhibiting the distinguishing characteristics']"
