Topic,Count,Name,Representation,Representative_Docs
-1,87,-1_responsibility_processes_privacy_controls,"['responsibility', 'processes', 'privacy', 'controls', 'accountability', 'security', 'roles', 'organizations', 'technology', 'delegated']","['wherever such delegated authority or responsibility resides accountability remains with the governing body for all work done and decisions made see 4.3', 'conclusions to be drawn or decisions to be made increase customer service productivity and product quality change the relationship with customers and suppliers and thus also between employees customers and supply chains using intelligent agents such as chatbots to collect relevant information triage and route requests help with product service or billing questions or resolve problems increase the efficiency of manufacturing and agriculture by moving from automated assistance to fully automated identify the most likely intent of the speaker based upon samples of spoken language predict the spread of diseases based upon historical data of similar outbreaks of diseases suggest possible instance of cancer based on examination of cells recommend granting or refusing loan', 'as with any use of human resources processes or technology the governing body remains accountable for these decisions and actions']"
0,39,0_based_input_learning_training,"['based', 'input', 'learning', 'training', 'models', 'retraining', 'algorithms', 'governance', 'assurance', 'boundaries']","['6.4 governance of data use some ai systems rely on data to build and train model and therefore governance of data use is critical to the responsible use of ai', '5.2.2 data-driven problem-solving ai systems in particular those based on ml typically examine large amounts of data and identify and refine patterns found in that data', 'because data are used to build and train the model in an ml system the quality and appropriateness of the data are critical and should be aligned with the intended use and objectives of the system']"
1,32,1_data_38505_risks_value,"['data', '38505', 'risks', 'value', 'governance', 'aspects', 'information', 'disposal', 'misuse', 'security']","['the organization should consider applying the provisions of iso/iec 38505-1 relating to the use of data to these aspects of governance of the use of ai value the quality and quantity of the data its timeliness the context and cost of its use', 'data', 'see also a.3 on governance of data use']"
2,30,2_risk_appetite_risks_management,"['risk', 'appetite', 'risks', 'management', 'objectives', 'pursuit', 'organizational', 'strategy', 'mitigation', 'decisions']","['once those additional risks are identified the governing body is in better position to ensure that risks are adequately considered when setting the organization objectives understand the risks facing the organization in pursuit of its objectives ensure that systems to manage such risks are implemented and operating effectively ensure that such risks are within the risk appetite of the organization ensure that information about such risks and their management is effectively communicated using e.g', 'to keep within this risk appetite and to assist the governing body in making decisions regarding the risk appetite the organization establishes risk management process', 'risk']"
3,30,3_risk_organization_harm_risks,"['risk', 'organization', 'harm', 'risks', 'reputation', 'impact', 'concerns', 'nature', 'objectives', 'protection']","['by examining the organization purpose and objectives and considering the possible sources of risk identified if it decides to use ai together with measures to treat these risks the organization should remain within the bounds of its risk appetite see 6.7', 'figure shows examples of objectives that the organization is pursuing such as the protection of its reputation additional sources of risk that the use of ai can bring to the organization some technical and organizational controls that can be used to treat the risks', 'competitive pressure due to the sales and operations of an organization not using ai accepting the use of ai systems without awareness or consideration of potential bias error or harm or of the implications of embedding ai within existing complex systems the growing disparity between the speed of change in automated learning systems and the corresponding human controls of compliance the impact of ai on the workforce including concerns about discrimination harm to the fundamental rights of workers redundancy due to automation or de- and re-skilling and the possible loss of organizational knowledge but also leveraging ai to increase human creativity increased quality of work by delegating repetitive trivial or dangerous tasks to an ai system the impact on commercial operations and to brand reputation']"
4,25,4_governing_guidance_organization_autonomy,"['governing', 'guidance', 'organization', 'autonomy', 'governance', 'risk', 'role', 'mechanisms', 'internal', 'policies']","['the guidance in this clause is intended to help the governing body understand and revise policies it should consider in order to reduce the occurrence of avoidable and unintended consequences of the organization use of ai', '5.4 benefits of the use of ai governing body can consider deploying ai in order to pursue specific opportunities that the organization has identified including the organization future growth or better achieving the organization purpose and objectives', 'as such the governing body should understand what the use of ai entails and at what stage in its use the governing body should be involved either directly or through appropriate governance mechanisms']"
5,24,5_objectives_organization_efforts_tasks,"['objectives', 'organization', 'efforts', 'tasks', 'value', 'increasingly', 'skills', 'develop', 'navigation', 'mobilized']","['although ai systems can deliver benefit to the organization the organization objectives related to good governance of decision-making to use of data and to the organization desired culture and values should be revised to take account of possible impacts of the use of ai', 'use of ai use of ai is defined in this document in the broadest sense as developing or applying an ai system through any part of its life cycle to fulfil objectives and create value for the organization', 'examples of uses of ai during the daily operation of an organization include the use of satellite-based navigation system that finds the most efficient route for trucking most internet searches use ai to answer query find similar picture or document productivity applications use ai to suggest better design for slide in presentation or an improvement to grammar in document']"
6,23,6_tr_publication_stage_time,"['tr', 'publication', 'stage', 'time', 'dtr', 'terms', 'technology', 'electropedia', 'graphs', 'speech']","['stage at the time of publication iso/iec fdis 22989:2022', 'stage at the time of publication iso/iec dtr 24027:2022', 'stage at the time of publication iso/iec dtr']"
7,21,7_obligations_contractual_contractors_environment,"['obligations', 'contractual', 'contractors', 'environment', 'constraints', 'stakeholders', 'guidelines', 'jurisdiction', 'legislation', 'regulatory']","['constraints legal requirements contractual obligations copyright or commercial interests', 'such policies will then reflect not only the applicable legal requirements but also societal expectations', 'organizational policies reflect the applicable legal and societal obligations']"
8,19,8_governance_failing_technologies_scope,"['governance', 'failing', 'technologies', 'scope', 'organization', 'guidance', 'considerations', 'constraints', 'stakeholders', 'policies']","['continued effective governance requires reviewing and potentially reinforcing existing governance mechanisms and controls to ensure that they are robust explicit and appropriate to cover the additional governance considerations as well as direction to management that ai systems bring to the organization and its stakeholders', 'stage at the time of publication iso/iec fdis 22989:2022. international standard information technology governance of it governance implications of the use of artificial intelligence by organizations scope this document provides guidance for members of the governing body of an organization to enable and govern the use of artificial intelligence ai in order to ensure its effective efficient and acceptable use within the organization', 'alongside issues associated with ai itself there are other issues associated with newly introduced technologies that can affect the organization and its stakeholders including misunderstanding the nature of the technologies making inappropriate governance decisions omitting appropriate governance oversight of ai failing to include ai in the scope of existing governance applying the technologies inappropriately or ubiquitously without context-specific awareness appropriate planning policy or training failing to protect and secure information and assets against automated attacks that use ai to identify vulnerabilities failing to address the implications of emerging relationships between humans and ai systems']"
9,17,9_authority_accountability_oversight_accountable,"['authority', 'accountability', 'oversight', 'accountable', 'responsibility', 'responsibilities', 'project', 'impacts', 'delegated', 'automation']","['revising decision-making policies regarding the use of ai is intended to ensure that human or group of humans is and remains clearly accountable for the decisions to which they have delegated authority and responsibility', 'as part of its governance oversight of ai governing body should ensure that policies are in place to ensure the appropriate use of ai responsibilities chain of responsibility accountability authority and potential delegation of authority are clearly defined and agreed both within the organization and where applicable between different parties in any value chain adequate human oversight is in place while using ai any human using ai or responsible for the use of ai has appropriate understanding of the ai system being used is properly informed and trained including knowing how and with whom to raise any concern has the authority to make decisions or knows to whom to request that decision be made and knows to whom to report back has sufficient control over the ai system including the possibility to intervene when necessary', 'the governing body accountability should be established across all aspects of intended or actual use of ai and in manner that is sufficient to ensure the intended outcomes notably when considering the potential impacts of the use of ai when crafting business strategies that incorporate the use of ai at purchase implementation configuration deployment testing and other project phases throughout an ai system life cycle changes in the environments to which the ai is exposed the learning and actions decisions and outputs of the ai system as well as its impacts on stakeholders that appropriate security controls are in place to protect the organization its stakeholders and its data at decommissioning including the knowledge and data that are contained in the ai system']"
10,16,10_stakeholders_engagement_stakeholder_decisions,"['stakeholders', 'engagement', 'stakeholder', 'decisions', 'value', 'impact', 'projects', 'environmental', 'industries', 'willingness']","['stakeholders expect to understand at least some of the important inputs and variables that explain how decisions are made by the organization', 'it is through the process of stakeholder engagement that the organization can understand what acceptable use means and translate those requirements into organizational policies', 'stakeholder engagement which is key principle of the governance of organizations requires that the organization stays reasonably engaged with stakeholders to ensure the organization is creating benefit over time and doing so in manner that is acceptable to those stakeholders']"
11,16,11_governance_direction_directing_standards,"['governance', 'direction', 'directing', 'standards', 'strategies', 'management', 'objectives', 'accountable', 'success', '38502']","['6.3 governance of decision-making governance of decision-making is part of the overall governance of the organization', 'according to iso 31000:2018 5.3 governance guides the course of the organization its external and internal relationships and the rules processes and practices needed to achieve its \ufeff\x08 purpose', '\ufeff\x08 annex normative governance and organizational decision-making a.1 overview of relevant governance standards a.1.1 general iso describes the governance of organizations as the system by which an organization is directed overseen and accountable for achieving its defined purpose']"
12,15,12_probability_difficult_sample_logical,"['probability', 'difficult', 'sample', 'logical', 'programming', 'automated', 'humans', 'software', 'recognizing', 'facial']","['this capability enables such systems to address certain types of problems that are too difficult or too time consuming to be solved by humans on their own or by using classical programming techniques', 'this is different than software development that relies on humans conceiving and programming the specific logical steps that are required to produce result', 'for example there is probability that this part does not meet the quality requirements \ufeff\x08 there is probability that taking this route will be the fastest there is probability that the face in front the of camera belongs to barry jones']"
13,15,13_compliance_organization_impact_policies,"['compliance', 'organization', 'impact', 'policies', 'compliant', 'sophistication', 'processes', 'measures', 'obligations', 'stakeholder']","['appropriate means should be given to all stakeholders to identify and report non-compliant behaviour or decision-making outcomes generally whether or not they include ai systems and be given meaningful timely and adequate response', 'when examining the role of ai in the context of the organization and its compliance obligations the governing body should address these items stakeholder expectations regarding the use and impact of ai ensure that they align with existing policies and compliance obligations the cultural implications of the use of ai within the organization such as the increased sophistication of an ai system that can lead staff to assume that it is error-free', 'the organization should establish appropriate processes to validate the output of an ai system the extent of the use of ai by the organization the impact of ai on the organization compliance requirements changes to the organization risk appetite arising from the use of ai the extent to which the existing oversight processes structures and controls address the specific aspects of ai the impact of the use of ai on the accountability structures within the organization the existing compliance management system should be assessed against the implications posed by the use of ai where for example designs and solutions can be difficult to explain and be subject to frequent changes which can include e.g']"
14,13,14_transparency_education_preparation_healthcare,"['transparency', 'education', 'preparation', 'healthcare', 'transportation', 'audit', 'manufacturing', 'reporting', 'strategic', 'objective']","['for conformity exceptions in decision making the need for additional transparency and accountability should be determined', 'along with this increased transparency comes an increase in the expected level of engagement and care in decision-making', 'transparency']"
15,12,15_devices_components_networking_cloud,"['devices', 'components', 'networking', 'cloud', 'level', 'role', 'edge', 'obsolescence', 'ecosystems', 'layer']","['key influence elements of organizational context opportunities policies figure governance implications of the use of ai figure is based upon and modifies the model for governance of it in iso/iec 38500:2015 figure reproduced in figure a.1', 'figure simplified version of an ai ecosystem from iso/iec figure this layered representation of an ai ecosystem can help delineate the level and the scope of accountability based on the organization role in the ecosystem as well as the appropriate level of accountability of the governing body', 'the complex nature of ai ecosystems means that the scope for oversight will vary greatly based on several factors including the intended purpose of the ai system the type of ai used the functional layer of the ai ecosystem used the potential benefit the ai system will deliver the new risks that can accompany the ai system the stage of implementation of the ai system the role played by the organization in the ai value chain e.g']"
16,11,16_bias_ethics_moralizing_judging,"['bias', 'ethics', 'moralizing', 'judging', 'inherently', 'proportion', 'fair', 'morality', 'empathy', 'unethical']","['this can lead to unwanted bias being amplified', 'unwanted bias', 'thinking emoting judging moralizing are unduly attributed to ai systems out of proportion or in manner inappropriate to that which is necessary in order to understand the role played by the use of ai']"
17,11,17_values_culture_board_ethics,"['values', 'culture', 'board', 'ethics', 'alignment', 'organization', 'stakeholders', 'foundation', 'ethos', 'balancing']","['governance mechanisms can take the form of culture and values board or an ethics review board', '6.5 culture and values the governing body is responsible for defining the organization desired culture and values with respect to stakeholders markets and regulators and changes in societal expectations of the organization operations and impact', 'for applications that the organization has determined high risk high stakeholder impact or other thresholds common risk control is the use of an ethics review board that can ensure alignment with the culture and values of the organization']"
18,10,18_compliance_obligations_operational_organization,"['compliance', 'obligations', 'operational', 'organization', 'leadership', 'trustworthiness', 'commitment', 'requirements', 'extending', 'standard']","['this document refers to other standards for details on related topics including social responsibility trustworthiness such as risk management management of bias and quality and compliance management', '6.6.2 compliance management the use of compliance management system standard allows the organization to overlay its specific management requirements e.g', '6.6 compliance 6.6.1 compliance obligations to ensure that the organization meets its compliance obligations the organization establishes an ongoing compliance process']"
