Topic,Count,Name,Representation,Representative_Docs
-1,104,-1_management_processes_requirements_configuration,"['management', 'processes', 'requirements', 'configuration', 'tools', 'validation', 'documentation', 'specification', 'stakeholder', 'changes']","['7.3.6 data augmentation 7.3.6.1 general the organization shall specify data augmentation processes to meet the data specification and include them in the data quality plan', '8.3.3.2 planning change management change management shall be planned and initiated before any changes include plan that identifies items subject to change and defines change schedule define process that includes change request specification see 8.3.3.3 change request analysis see 8.3.3.4 change request evaluation see 8.3.3.5 documentation see 8.3.3.6', '7.3.3 data planning 7.3.3.1 general the organization shall establish data quality plan that covers processes activities and resources to meet the data specification throughout the data life cycle']"
0,43,0_analytics_management_requirements_services,"['analytics', 'management', 'requirements', 'services', 'processes', 'assessment', 'objective', 'measures', 'mitigation', 'cleaning']","['the organization shall have rules and processes to achieve quality according to this document taking into account the data quality model as applied to the applicable products and services define and implement data quality management processes and perform related data quality activities integrate the data quality management processes and activities to the extent appropriate into other management processes and activities such as general quality management and risk management document the performed activities provide resources sufficient to perform data quality management monitor and to the extent necessary review and improve the data quality management processes provide the required authority to involved personnel communicate data quality policies within the organization', 'project-specific data quality management 12.1 objective the objective of project-specific data quality management for the organization is to ensure that project- specific data quality requirements are taken into account in sufficient and appropriate way to that project', '6.3.10 project-specific data quality management the organization shall manage project-specific data by establishing suitable project-specific data quality management process that meets all requirements of the specific ml project maintaining list of relevant data quality claims']"
1,21,1_deletion_decommissioning_data_transfer,"['deletion', 'decommissioning', 'data', 'transfer', 'obligations', 'decommission', 'storage', 'evidence', 'overwriting', 'remaining']","['in case of deletion the organization shall delete the data from all storage locations and document data deletion methods and their security e.g', 'in case of partial data deletion the organization shall delete the partial data from all storage locations', '7.2.2.8 data decommissioning data quality management closes with data deletion or data transfer in the data decommissioning stage']"
2,20,2_stages_management_quality_dqmlc,"['stages', 'management', 'quality', 'dqmlc', 'horizontal', 'activities', 'risk', 'processes', 'pathway', 'requirements']","['7.2 general 7.2.1 data quality management life cycle data quality shall be managed in all stages of the data life cycle', 'life cycle-specific data quality management 7.1 objective the objective of data quality management life cycle dqmlc is to establish and maintain data quality throughout the data life cycle', 'key primary development pathway feedback pathway instantiation of dlc model for series see iso/iec 5259-1:2024 figure data quality management life cycle stage horizontal processes of the data quality management life cycle indicating iteration within the life cycle grouping of data quality management life cycle stages to clarify mapping to dcl model figure data quality management life cycle issues in data quality can originate at any stage throughout the data life cycle']"
3,19,3_specification_provisioning_acquisition_labelling,"['specification', 'provisioning', 'acquisition', 'labelling', 'metadata', 'documentation', 'format', 'requirements', 'validation', 'sample']","['7.4.7 work products of data provisioning stage work products of the data provisioning stage include provisioned items including data data sample and documentation evidence that verification and validation of data provisioning stage have been completed successfully', '7.4.2 work products of data specification stage work products of the data specification stage include data format and use specification specification of supporting tools and associated requirements evidence that verification and validation of data specification stage have been completed successfully', '7.3.7 data provisioning 7.3.7.1 general the organization shall specify data provisioning processes to meet the data specification and include them in the data quality plan provide auditable evidence that the provisioned data and metadata meet all specified requirements implement appropriate processes to ensure that items and versions described in 7.3.7.2 are provided ensure the provisioning does not alter the data implement appropriate authentication and data access processes version control all provisioned items package and deliver the data including documentation and other associated items so that the user of the data is able to determine if the data meet usage requirements use the data according to their intended use']"
4,18,4_collection_reuse_data_sensors,"['collection', 'reuse', 'data', 'sensors', 'setup', 'methods', 'acquisition', 'application', 'dataset', 'specification']","['7.3.4.2 data source when establishing the method of data acquisition the organization should consider whether required data already exist and directly are available for reuse existing data can be transformed to meet requirements data can be purchased or licensed new data need to be collected data can be generated e.g', 'through sensors manual data entry derivative value simulation synthetic data data collection specification including relevant configuration and parameter settings of data collection methods operational conditions error detection and mitigations required skills and resources if applicable specification and mounting location of sensors required resources and skills for data collection and handling methods for anonymization or pseudonymization if applicable documentation on data measurement scales e.g', '7.3.4.3 data collection in case the organization needs to collect new data the organization shall provide reasons for collection of new data method of data collection e.g']"
5,16,5_quality_supplier_dependency_dependencies,"['quality', 'supplier', 'dependency', 'dependencies', 'management', 'requirements', 'documentation', 'tools', 'development', 'mitigations']","['9.3 work products work products of data quality management in supply chains include supplier selection report development interface agreement quality assessment report', 'user and supplier should specify development interface agreement with appointment of user supplier and quality managers all activities in the data quality management life cycle to be performed by each party shared information and work products the responsibilities assigned to each party for each activity the qualitative and quantitative benchmark requirements see 6.3.10 item the interface-related processes methods and tools the quality assessment activities the planning of the supplier quality assessment report the agreement that allows user assigned auditor to access all required resources for the purpose of the quality audits the responsibilities and activities during operation and decommissioning see stages 8–10 in iso/iec 5259-1:2024 figure requirements to communicate information and issues which have an impact to data quality or the risk of violating the development interface agreement data lifetime requirements for data availability and use', '11.3 work products work products for data quality dependency management include documentation of all internal dependencies and their potential impact on data quality documentation of all external dependencies and their potential impact on data quality documentation of the mitigations used to ensure the data meet the organization requirements']"
6,16,6_risks_organization_mitigated_responsibility,"['risks', 'organization', 'mitigated', 'responsibility', 'data', 'maintain', 'stakeholders', 'documented', 'assessment', 'incompleteness']","['8.3.4 risk management 8.3.4.1 general the objective of risk management is to ensure that all risks to data quality are accounted for assessed and if necessary mitigated', 'risks of the intended use of data shall be specified justified and documented as part of actions taken by the organization to assess and treat their risk', '8.3.4.2 requirements and recommendations the organization shall conduct risk assessment and maintain documentation with respect to risks associated to data quality']"
7,12,7_transfer_recipient_obligations_buses,"['transfer', 'recipient', 'obligations', 'buses', 'buffering', 'encryption', 'firewalls', 'overhead', 'protection', 'privacy']","['the organization shall document that data transfer is not violating any obligations', 'in case the data are of significance the organization should document efforts to transfer the data to recipient that can maintain all data obligations and their significance', '7.3.8.2 data transfer in case of data transfer the organization shall identify recipient of the data that is qualified to take over the data and all associated legal requirements']"
8,11,8_terminology_measures_quality_publication,"['terminology', 'measures', 'quality', 'publication', 'definitions', 'concepts', 'terms', 'standardization', 'governance', 'electropedia']","['iso and iec maintain terminology databases for use in standardization at the following addresses iso online browsing platform available at iec electropedia available at 3.1 data quality claim statement to what degree data satisfy data quality requirement under preparation', 'iso/iec 5259-1 describes the data quality terminology and concepts used in this document', 'iso/iec 5259-1:2024 artificial intelligence data quality for analytics and machine learning ml part overview terminology and examples iso/iec 5259-24 artificial intelligence data quality for analytics and machine learning ml part data quality measures iso/iec information technology artificial intelligence artificial intelligence concepts and terminology terms and definitions for the purposes of this document the terms and definitions given in iso/iec iso/iec 5259-1 and the following apply']"
9,11,9_recommendations_requirements_references_quotation,"['recommendations', 'requirements', 'references', 'quotation', 'limitations', 'normative', 'ontologies', 'representativeness', 'text', 'conjunction']","['6.3 requirements and recommendations 6.3.1 general the following requirements and recommendations apply to the whole organization', '12.3.2 requirements and recommendations the organization shall provide documentation of data quality requirements and recommendations', '12.2.3 requirements and recommendations the organization shall specify the scope of the project document the motivation for use of the data document conditions for use of the data document the intended use of data document known limitations due to known incompatibilities or conflicts with maintenance period and duration of use technical limitations e.g']"
10,9,10_preprocessing_stage_planning_preparation,"['preprocessing', 'stage', 'planning', 'preparation', 'data', 'specification', 'prior', 'organizes', 'validation', 'guidelines']","['7.2.2.5 data preprocessing the data preprocessing stage organizes all data quality management requirements and guidelines that are related to processing the raw input data obtained during the data acquisition stage', '7.4.3 work products of data planning stage work products of the data planning stage include data quality plan evidence that verification and validation of data planning stage have been completed successfully', '7.4.5 work products of data preprocessing stage work products of the data preprocessing stage include cleaned data data quality review descriptive statistics describing properties of the data evidence that verification and validation of data preprocessing stage have been completed successfully']"
11,8,11_guidelines_alignment_provisions_constituent,"['guidelines', 'alignment', 'provisions', 'constituent', 'justification', 'organizing', 'facilitate', 'vocabulary', 'conflicting', 'plans']","['this document defines vocabulary requirements and guidelines for communication alignment and agreement for managing data quality', 'it derives discrete stages that are relevant for the management of data quality and facilitates grouping and organizing of requirements and guidelines to consider for managing data quality', 'the data quality plan shall include data quality goals in alignment with the data specification committed resource allocation provisions to meet legal processes to manage and update the data quality plan when needed provisions to ensure that processes are traceable and reproducible']"
12,8,12_verification_establishes_validation_documented,"['verification', 'establishes', 'validation', 'documented', 'formal', 'verifiability', 'relevance', 'developers', 'constraints', 'validated']","['the results of verification and validation shall be documented', 'the constraints and limitations of verification and validation processes shall be documented and the potential impact on data quality shall be evaluated', 'verification can be performed by various means and at least covers review by domain experts review by involved ai system developers formal verification if applicable']"
