Topic,Count,Name,Representation,Representative_Docs
-1,180,-1_emissions_transportation_energy_sustainability,"['emissions', 'transportation', 'energy', 'sustainability', 'application', 'circular', 'hardware', 'consumption', 'ecosystem', 'tpus']","['figure iso/iec ai ecosystem this ecosystem perspective and the resource utilisation of its major components systems functions ml engineering big data and data sources cloud and edge computing as well as resource pools is commonly used to discuss environmental sustainability aspects', 'while these systems can deliver an increase in overall energy efficiency and remove some of the aspects associated with cloud based ai system the environmental sustainability aspects that apply to the manufacturing process of these hardware devices and the ai application life cycle development and training remain', '11.4.8 manufacturing and product emissions this element considers environmental sustainability aspects associated with the manufacturing of hardware components upon which an ai system or ai application is deployed the emissions that result from their operational activities as well as an assessment of their relative performance compared to others']"
0,63,0_waste_kilograms_recycling_billion,"['waste', 'kilograms', 'recycling', 'billion', 'asia', 'recycled', 'average', 'collected', 'produced', 'electrical']","['155,156 table e-waste growth in selected geographies to countries e-waste e-waste algeria bahrain como- ros djibouti egypt iraq jordan kuwait lebanon libya mauritania morocco oman the state of pales- tine qatar saudi arabia somalia sudan syrian arab republic tunisia the united arab emirates and yemen combined 1,8 megatons 4,9 kilograms per inhabitant 2,8 megatons 6,6 kilograms per inhabitant saudi arabia not available kilotons 13,2 kilograms per inhabitant comoros not available 0,6 kilotons 0,7 kilograms per inhabit- ant united states not available 7,7 megatons 20,7 kilograms per inhab- itant argentina bolivia chile costa rica ecuador el salvador guatemala hon- duras nicaragua panama peru uruguay and vene- zuela 0,9 megatonne 4,7 kilograms per inhabit- ant 1,3 megatonnes 6,7 kilograms per inhabit- ant some additional e-waste facts 158,161 there is over megatonnes of unrecycled e-waste on earth in', '6.8.2 types of waste there are several types of waste including municipal solid waste industrial waste hazardous waste electronic waste also commonly referred to as e-waste and waste heat', 'table top e-waste producing countries and their recycling rates rank country e-waste produced kilo tons recycling rate china usa india japan brazil russia indonesia n/a germany uk france in europe based on data collected within the framework of directive 2012/19/eu on waste electrical and electronic equipment weee in 10,5 kilograms of electrical and electronic equipment waste were collected per inhabitant']"
1,47,1_cooling_centres_data_renewable,"['cooling', 'centres', 'data', 'renewable', 'heating', 'farms', 'reduce', 'site', 'climates', 'solar']","['grid electricity is the most common energy source for data centres but it often relies on fossil fuels like coal or natural gas.1 to reduce carbon emissions some data centres are switching to on-site renewable energy sources like solar or wind power', 'in contrast data centre facilities in hotter climates operate comparatively less efficiently due to increased use of cooling towers chillers pumps piping heat exchangers condensers and computer room air conditioner crac or computer room air handler crah units', 'heating activities often require higher temperature than those of data centres cooling water']"
2,46,2_storage_renewable_electricity_battery,"['storage', 'renewable', 'electricity', 'battery', 'grid', 'nuclear', 'solar', 'oil', 'ppas', 'lithium']","['on-site renewable energy can provide reliable and cost-effective in renewable energy sources accounted for 30,2 share of electricity generation', 'reliable and cost-effective renewable energy can be generated on-site or supplied through the electricity grid from external sources', '6.3.5 handling and storage of energy sources the environmental sustainability aspects associated with the storage of oil gas and generated electricity varies depending on the type of storage the location and the amount of energy being stored']"
3,42,3_cycle_stakeholders_objectives_stages,"['cycle', 'stakeholders', 'objectives', 'stages', 'design', 'retirement', 'figure', 'management', 'ieee', 'execution']","['iso/iec 5338:2023 clause describes processes that support the definition control management execution and improvement of the ai system in its life cycle stages from inception to retirement of an ai system', 'in the inception stage stakeholders forecast the costs of the ai system over the life cycle and determine what resources are required to implement and complete each stage of the life cycle', 'the details of the technical processes are described in iso/iec 5338:2023 6.4 since iso/iec describes processes that support the definition control management execution and improvement of the ai system in its life cycle stages from inception to retirement of an ai system']"
4,38,4_sustainability_environmental_aspects_european,"['sustainability', 'environmental', 'aspects', 'european', 'impacts', 'approaches', 'processing', 'technology', 'regulation', 'application']","['perspectives of environmental sustainability of ai systems 7.1 general the history of awareness of environmental sustainability aspects as something specific dates back to the early 1970s when the club of rome published its groundbreaking book the limits to growth', 'vii technical report information technology artificial intelligence environmental sustainability aspects of ai systems scope this document provides an overview of the environmental sustainability aspects e.g', 'source iso 59004:2024 3.1.1 symbols and abbreviated terms asic application specific integrated circuit dsp digital signal processor esg environmental social and governance fpga field programmable gate array ghg greenhouse gas gpu graphics processing unit ict information and communications technology iot internet of things itad information technology asset disposition ml machine learning nlp natural language processing nlu natural language understanding npu neural processing unit pue power usage effectiveness sdg sustainable development goal tpu tensor processing unit weee waste electrical and electronic equipment purpose 5.1 general sustainability concerns are defined in iso']"
5,32,5_footprint_emissions_ict_greenhouse,"['footprint', 'emissions', 'ict', 'greenhouse', 'co2', 'estimates', 'ghg', 'cfp', 'buildings', 'consumption']","['6.6 carbon footprint 6.6.1 general the term carbon footprint is often used as shorthand for the amount of carbon dioxide co2 or carbon dioxide equivalent co2eq greenhouse gases ghgs associated with an activity or organization usually measured in tonnes', '3.6 carbon footprint of product cfp sum of greenhouse gas ghg emissions and ghg removals in product system expressed as carbon dioxide equivalents and based on life cycle assessment using the single impact category of climate change source iso 22948:2020 3.1.1 changed co2 to carbon dioxide 3.7 carbon intensity carbon metric 3.16 expressed in relation to specific reference unit related to the function of the ai system note to entry for the purposes of this document the following terms are used as per their definitions in the following reference documents function iso 15686-10:2010 3.10 and building iso 6707-1:2004 3.1.3', '3.15 chain of custody process by which inputs 3.13 and outputs 3.13 and associated information are transferred monitored and controlled as they move through each step in the relevant supply chain 3.14 source iso 22095:2020 3.1.1 3.16 carbon metric sum of annual greenhouse gas emissions and removals expressed as carbon dioxide equivalents associated with the use stage of building note to entry for the purposes of this document the following terms are used as per their definitions in the following reference documents greenhouse gas emissions iso 14064-1:2006 2.5 and carbon dioxide equivalents iso 14064-1:2006 2.19']"
6,28,6_voice_assistant_apis_applications,"['voice', 'assistant', 'apis', 'applications', 'speaker', 'speech', 'frameworks', 'auxiliary', 'software', 'orchestration']","['the book documents the technical and human infrastructure behind the world most popular smart speaker and voice assistant', 'importantly it takes the manufacturing and disposal of the hardware into consideration as well as the construction and operation of the data centres in which much of the voice assistant ai systems are developed are tested and operate', 'atlas of ai power politics and the planetary costs of artificial intelligence provides comprehensive illustrated analysis of the supply chain for the world most popular smart speaker and associated voice assistant']"
7,27,7_standards_reporting_organizations_international,"['standards', 'reporting', 'organizations', 'international', 'financial', 'responsibility', 'issb', 'framework', 'disclosures', 'certificates']","['iso and iec maintain terminology databases for use in standardization at the following addresses iso online browsing platform available at iec electropedia available at 3.1 environmental sustainability state in which the ecosystem and its functions are maintained for the present and future generations source iso 17889-1:2021 3.1.1 3.2 social responsibility responsibility of an organization for the impacts of its decisions and activities on society and the environment through transparent and ethical behaviour that contributes to sustainable development including health and the welfare of society takes into account the expectations of stakeholders is in compliance with applicable law and consistent with international norms of behaviour and is integrated throughout the organization and practised in its relationships note to entry activities include products services and processes', 'the issb builds on the work of market-led investor-focused reporting initiatives including the climate disclosure standards board cdsb the task force on climate-related financial disclosures tcfd the value reporting foundation integrated reporting framework and industry-based sasb standards as well as the world economic forum stakeholder capitalism metrics', '42,43,43 for example in response to investor company and international policy maker demands by the g20 g7 international organization of securities commissions iosco and the financial stability board fsb the international sustainability standards board issb was established as part of the international financial reporting standards ifrs foundation to provide decision-useful and comparable information end the alphabet soup of voluntary initiatives and establish an efficient reporting landscape']"
8,25,8_litres_withdrawal_consumption_data,"['litres', 'withdrawal', 'consumption', 'data', 'chatgpt', 'effectiveness', 'billion', 'demand', 'centres', 'hl']","['large volumes of ultra-pure water water treated to high level of purity for all contaminants are also required for cleaning purposes it takes around to litres of potable water to make litres of ultra-pure water', 'water use can be categorized as water consumption or water withdrawal', 'some progress has been made with using recycled and non-potable water but from the limited figures available some data centre operators are drawing more than half of their water from potable sources like natural surface water underground water reclaimed water or treated potable water']"
