Topic,Count,Name,Representation,Representative_Docs
-1,220,-1_standard_requirements_concept_values,"['standard', 'requirements', 'concept', 'values', 'design', 'ethical', 'iso', 'stakeholders', 'organizational', 'environment']","['inputs the following resources constitute suitable but not exhaustive suite of the process inputs potential problem for which the concept is possible solution an initial service product idea organizational ethical principles an initial conops for the soi outputs the following work products constitute suitable but not exhaustive suite of the process deliverables context description lists of stakeholders to be consulted and direct and indirect stakeholders affected by the conops refined soi concept of operation outcomes of feasibility studies', 'inputs the following resources constitute suitable but not exhaustive suite of the process inputs functional and system requirements including requirements the soi concept of operation the value register and preliminary case for ethics for the soi the risk register outputs the following work products constitute suitable but not exhaustive suite of the process deliverables an ethically aligned design for the soi refined concept of operation and operational concept an updated value register an updated case for ethics', 'inputs the following resources constitute suitable but not exhaustive suite of the process inputs prioritized core values and value demonstrators value clusters as identified in the value register for the soi the soi concept of operation references to related legal and regulatory requirements affecting the soi current or previous versions of requirements other driven stakeholder and system requirements previous feasibility studies risk register outputs the following work products constitute suitable but not exhaustive suite of the process deliverables evr and requirements for the soi traceable to one or more prioritized core values potential technical and organizational risks and opportunities for the evr improvement ideas for the concept of operation updated value register or case for ethics with traceability of values to evr and system requirements']"
0,77,0_ethical_elicitation_prioritization_salient,"['ethical', 'elicitation', 'prioritization', 'salient', 'stakeholders', 'philosophical', 'ethics', 'traditions', 'stakeholder', 'value']","['ethical values elicitation and prioritization purpose of the activities and', 'annex presents more information on ethical theories as applied to ethical values elicitation', 'annex informative ethical theories applied to ethical values elicitation in clause ethical theories are used to help unveil relevant values for technical service or product']"
1,68,1_soi_stakeholders_international_impacts,"['soi', 'stakeholders', 'international', 'impacts', 'environmental', 'ethics', 'stakeholder', 'advocates', 'values', 'envision']","['description due diligence is relevant for civil law criminal law and precedent case history that may affect the soi design and also how the soi design may affect the legal rights and status of stakeholders users society and broader international policy', 'question if the soi impact on stakeholders society and the broader international policy are considered legal provide three points of reference as evidence that its impact can also be considered if the soi impact on stakeholders society and the broader international policy are considered ethical provide three points of reference and ask how the soi design can surpass the ethical considerations', 'they ask what benefits or harms would arise if everyone were to build deploy the soi in the way we envision it virtue ethics focus on system effects on individuals habitual character and wellbeing in particular they ask for virtues affecting one role in community what are the effects of the respective soi for the virtues of stakeholders affecting their community behavior duty ethics tap into the responsibility of stakeholders by calling for the use of value priority judgments personal maxims and refraining from the use of people as means only']"
2,56,2_core_clusters_values_concepts,"['core', 'clusters', 'values', 'concepts', 'elicited', 'demonstrator', 'technical', 'associated', 'opportunities', 'organizational']","['capture core values associated values issues and value demonstrators in the value register', 'core value is at the center of value cluster of instrumental or related values and value demonstrators', 'create value clusters that group identified core values with related values and value demonstrators']"
3,43,3_virtue_virtues_sentient_kindness,"['virtue', 'virtues', 'sentient', 'kindness', 'aristotle', 'ethics', 'temperance', 'traits', 'prudence', 'virtuous']","['virtues are the', 'virtue is typically marked by behavior avoiding extreme behaviors for example the virtue of generosity is marked by being the golden mean between greediness and lavishness', 'virtue ethics specific form of values are the virtues']"
4,42,4_sos_soi_integrated_component,"['sos', 'soi', 'integrated', 'component', 'storage', 'aggregate', 'collaborative', 'maintain', 'operating', 'stake']","['note possible control over the sos elements can be considered', 'note analysis should include elements within the soi and its sos', 'table of systems of systems sos type of sos character as described in observability of ethical issues control over ethical issues maximum risk of ethical value at stake that can be treated virtual systems lack central management authority lack of centrally agreed upon purpose emerging behaviors that rely upon relatively invisible mechanisms to maintain it low very low very low collaborative systems component systems interact voluntarily to fulfill agreed upon purposes collectively decide how to interoperate enforcing and maintaining standards low low low acknowledged systems recognized objectives designated manager and resources for the sos constituent systems retain their independent ownership management and resources medium medium medium directed systems integrated sos built and managed to fulfill specific purposes centrally managed and evolved component systems maintain ability to operate independently normal operational mode is subordinated to central purpose high high high on figure from']"
5,37,5_definition_standards_processes_mission,"['definition', 'standards', 'processes', 'mission', 'commitment', 'organizations', 'concerns', 'warranted', 'trademark', 'ethicality']","['ieee std ieee standard model process for addressing ethical concerns during system design developed by the systems and software engineering standards committee of the ieee computer society approved june ieee sa standards board', 'ieee standard model process for addressing ethical concerns during system design ieee std ieee computer society developed by the systems and software engineering standards committee standards', 'table of processes in ieee std to those in and ieee std clause and clause concept of operations conops and context exploration business or mission analysis ethical values elicitation and prioritization process business or mission analysis stakeholder needs and requirements definition ethical requirements definition process stakeholder needs and requirements definition system requirements definition ethical design process architecture definition design definition transparency management process information management']"
6,33,6_tasks_outcomes_processes_materials,"['tasks', 'outcomes', 'processes', 'materials', 'performance', 'tools', 'software', 'achievement', 'procedures', 'results']","['each process has set of required results outcomes consistent with its purpose and set of activities and more detailed tasks that represent one way to achieve the outcomes', 'conformance conformance to this standard can be achieved in two ways conformance to outcomes by demonstrating that all of the outcomes from clause to clause have been performed conformance to tasks by demonstrating that all of the tasks from clause to clause have been performed', 'note who implement the activities and tasks of the declared set of processes can assert full conformance to tasks of the selected processes']"
7,33,7_standard_ethical_respect_principles,"['standard', 'ethical', 'respect', 'principles', 'values', 'accountability', 'organizational', 'ethics', 'paternalism', 'leadership']","['ethical value applicable to system design related value opposing value sustainability respect for environment and natural habitat efficiency maintainability operability supportability reliability durability resilience forgiveness robustness redundancy reusability simplicity economy renewability cost extravagance wastefulness poverty consumption transparency openness cleanliness explicability explainabililty access to data', 'table ethical values for systems design ethical value applicable to system design related value opposing value autonomy moral agency dignity independence freedom liberty mobility power ownership accountability responsibility responsiveness reciprocity paternalism slavery care accountability to shareholders investors suppliers and other stakeholders understanding compassion love empathy protection of the vulnerable affection support friendliness beneficence benevolence generosity gentleness helpfulness kindness comfort quality of life paternalism torture maleficence persecution machine capability logic objectivity control human responsibility governance usability portability logic sense of accomplishment moderation trust accountability to stakeholders imagination reminding obedience fairness responsible position on conflicts of interest tolerance justice balance equality legal gender minority bias suspicion discrimination arbitrariness inclusiveness participation partnership solidarity interdependence compatibility accessibility diversity control bias detachment innovation modifiability adventure novelty excitement playfulness diversity development learning curiosity creativity tradition distraction perfection integrity truth honesty achievement transcendence universalism wisdom competence feasibility privacy respect for confidentiality intimacy anonymity transparency inclusiveness alerting respect politeness courtesy respect for environment and natural habitat respect for information and confidentiality respect for norms reputation maleficence table continues', 'this standard also does not address ethical considerations or establish requirements for areas of organizational governance and ethical policies such as various human relations policies organizational structures employment arrangements work practices team dynamics or governance and financial management systems used in organizations where they do not directly affect the soi']"
8,32,8_evr_evrs_requirements_risks,"['evr', 'evrs', 'requirements', 'risks', 'constraints', 'traceability', 'mitigations', 'validated', 'incorporation', 'elements']","['record each system requirement with unique reference number its traceability to an evr its associated risks and related assumptions and constraints', 'for each evr or related evrs formulate one or more associated system requirements functional or that realize the evr within the soi', 'record each evr with unique reference number its associated risks prioritized core values and related assumptions and constraints']"
